card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
R5691,Kia Seltos LX,2023,20000-29999,25225,"1145 E State St Olean, NY 14760",N,N,N,KNDEPCAA6P7362877,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",6961,mi.,suv,All-wheel Drive,Cherry Black,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX. 2023 Kia Seltos LX Cherry Black 2.0L I4 MPI AWD IVT Balance of new car warranty., Loaded with all your favorite toys!, Air Conditioning, Alloy wheels, Apple CarPlay & Android Auto, Auto High-beam Headlights, Delay-off headlights, Exterior Parking Camera Rear, Power wi|…|ndows, Remote keyless entry, Speed control. 27/31 City/Highway MPG 48 hour exchange policy, every 5th oil change free, free NY and Pa inspections, We make your payment referral program. For a hassle free purchase experience, reach out to the Sales team at Paul Brown Motors at 716-351-3804. Conveniently located at 1145 East State Street, Olean NY 14760. We are worth the trip! Travel from over 75 miles away and don't purchase we will supply you with $25 gas card! Paul Brown , A Dealer For the People!",2023-05-04T08:23:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H6485,Hyundai Tucson SEL,2023,20000-29999,29241,"9950 Farrow Rd Columbia, SC 29203",Y,Y,N,5NMJB3AE9PH205353,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",961,mi.,suv,Front-wheel Drive,White,No,None reported,,No,"2023 Hyundai Tucson SEL Serenity White Clean CARFAX. Serving Columbia, West Columbia, Irmo, Lexington, Chapin, Lugoff, Elgin, Sumter, Florence, Blythewood, Camden, Fort Jackson,Cayce, Bishopville, Hartsville, Orangeburg, Gilbert, Clinton, Batesburg, Lamar, and Darlington for your automotive needs. O|…|dometer is 4045 miles below market average! 26/33 City/Highway MPG Thank you so much for choosing Stivers Brothers Automotive Group! Whether you are looking to purchase a new Ford, Chevrolet, Hyundai, Subaru, or a high quality Stivers Used Vehicle we are here for you! We are a different kind of dealership, using today's Live Market Technology to ensure you always receive the best market value. Our vehicles are checked daily to make sure our price compares equipment, miles, color, and Vehicle History report so you always get the best car at the right price daily..",2023-05-04T08:26:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NIM230076C,Volkswagen Jetta 1.5T Sport,2023,20000-29999,24680,"1550 Mansell Rd Alpharetta, GA 30009",Y,Y,Y,3VWBM7BU6PM006945,8-Speed Automatic,Automatic,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",5075,mi.,sedan,Front-wheel Drive,Rising Blue Metallic,Yes,None reported,,Yes,"Recent Arrival! VW Certified !! 2023 Jetta 1.5T Sport Rising Blue Metallic ONLY 5k Miles CARFAX One-Owner. Clean CARFAX. 29/40 City/Highway MPGVolkswagen Certified Pre-Owned Details: Vehicle History Roadside Assistance For CPO Vehicles purchased on or after January 5, 2021: MY17 and older v|…|ehicles are eligible for a 2 year, 24,000 mile whichever occurs first, limited warranty. MY18 and MY19 vehicles are eligible for a 1 year, 12,000 mile whichever occurs first, limited warranty. MY2020+ vehicles are eligible for a 2 year, 24,000 mile whichever occurs first, limited warranty. 3 month SiriusXM Platinum Plan trial subscription. Warranty Deductible: $50 100+ Point InspectionCheck out Clicklane at nalleyvw.com for 100% online car buying! Fast and simple with delivery straight to your home. Contact our internet department for more information.",2023-05-04T08:53:13.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
20604B,Hyundai Elantra N Line,2023,20000-29999,26537,"265 River Street Montpelier, VT 05602",Y,Y,N,KMHLR4AF2PU379904,7-Speed DCT Automatic,DCT,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",11172,mi.,sedan,Front-wheel Drive,Intense Blue,Yes,None reported,,Yes,"Intense Blue 2023 Hyundai Elantra N Line FWD 7-Speed Dual Clutch DCT I4 Navigation System, Option Group 01, Power driver seat, Power moonroof, Power steering, Power windows, Remote keyless entry, Steering wheel mounted audio controls. Recent Arrival! 28/36 City/Highway MPG Why Buy at McGee Ford of|…|Montpelier - Complimentary vehicle delivery within 300 miles -- A single Client Advisor handles the whole sale from first contact through delivery with no back office -- On site parts and accessory department to customize your new vehicle -- Growing new and used inventory -- Factory Direct Dealer for Fisher Plows -- Service appointment pickup within 25 miles.",2023-05-04T08:18:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Y18135A,Hyundai Tucson SEL,2023,20000-29999,28750,"4401 Tinker Diagonal St Del City, OK 73115",N,N,N,5NMJF3AE4PH167230,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",3661,mi.,suv,Front-wheel Drive,Phantom Black,Yes,None reported,Yes,No,"10.25 Digital Instrument Cluster, 3.648 Axle Ratio, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto High-beam Headlights, Auto-Dimming Interior Mirror w/Homelink, Brake assist, Bumpers: body-color, Cargo Cover, Ca|…|rgo Tray, Carpeted Floor Mats, Convenience Package, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual Automatic Temperature Control, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Fully automatic headlights, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, H-Tex Seat Trim, Illuminated Door Sills, Illuminated entry, Leather-Wrapped Shift Knob, Leather-Wrapped Steering Wheel, LED Interior Lights (Room, Map), Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power Liftgate, Power steering, Power Sunroof, Power windows, Radio data system, Radio: AM/FM/HD/SiriusXM Audio System, Rear anti-roll bar, Rear seat center armrest, Rear window defroster, Rear window wiper, Remote keyless entry, Roof rack: rails only, Security system, Speed control, Split folding rear seat, Spoiler, Stain & Odor Resistant Cloth Seat Trim, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Ultrasonic Rear Occupant Alert, Variably intermittent wipers, Wheels: 17 x 7.0J Alloy, Wheels: 19 x 7.5J Machine-Face Finish Alloy, Rear Backup Camera, Bluetooth Hands Free. AUTOMAX HYUNDAI DEL CITY WHERE THE DEALS ARE AUTOMATIC!! OKLAHOMA'S OLDEST NUM",2023-05-04T08:51:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C71669S,Hyundai Tucson SEL,2023,20000-29999,29999,"11344 Hickman Rd Clive, IA 50325",N,Y,Y,5NMJBCAE2PH170509,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",4733,mi.,suv,All-wheel Drive,Portofino Gray,Yes,None reported,Yes,No,"Certified. Clean CARFAX. Portofino Gray 2023 Hyundai Tucson SEL AWD 8-Speed Automatic with SHIFTRONIC AWD 2.5L I4 DGI DOHC 16V LEV3-ULEV70 187hpHyundai Certified Pre-Owned Details:  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  173+ Poin|…|t Inspection  Vehicle History  Warranty Deductible: $50  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Roadside AssistanceUp to a 10YR/100,000 POWERTRAIN warranty, AWD, Clean Carfax, CARFAX ONE OWNER, HEATED SEATS, AWD, Option Group 01, Radio: AM/FM/HD/SiriusXM Audio System. 4D Sport Utility Stew Hansen Hyundai we strive to sell quality Preowned vehicles with upfront pricing.We are here for all of your needs and will go the extra mile to earn your business. We Hear You!! CALL NOW 515-253-3000 TO FIND OUT AVAILABILITY!!!2023 Hyundai Tucson SEL AWD Sales Tax, Title, License Fee, Registration Fee, Dealer Documentary Fee, Finance Charges, Emission Testing Fee's and Compliance Fees are additional to the advertisted price. OEMC",2023-05-04T08:56:02.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
33669A,Hyundai Kona SEL,2023,20000-29999,24999,"5206 Evergreen Way Everett, WA 98203",Y,Y,N,KM8K6CAB7PU937905,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",3775,mi.,suv,All-wheel Drive,Lunar White,Yes,None reported,,No,"28/33 City/Highway MPG DRIVE WITH CONFIDENCE: The LJ WAY! Most used vehicles include a 6 Month / 6000 Mile Warranty, plus we offer a 7-Day Exchange! Learn more: https://www.hyundaiofeverett.com/drive-with-confidence.htm. Certified. Hyundai Certified Pre-Owned Details:  Includes 10-year/Unlimited mi|…|leage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History  Roadside Assistance  Warranty Deductible: $50  173+ Point Inspection Clean CARFAX. CARFAX One-Owner. We are a locally family owned and operated dealership, who believes in giving back to our community. Take a moment and search us on the net our reputation speaks for itself.",2023-05-04T08:48:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H8828A,Hyundai Elantra HEV Blue,2023,20000-29999,26980,"1250 US-31 Greenwood, IN 46143",Y,Y,N,KMHLM4AJ1PU039596,6-Speed DCT Automatic,DCT,1.6L I4 16V GDI DOHC Hybrid,1600.0,Hybrid,"",1808,mi.,sedan,Front-wheel Drive,Phantom Black,Yes,None reported,,Yes,"2023 Hyundai Elantra Hybrid Blue Phantom Black I4. FWD 6-Speed Dual Clutch I4 WHY BUY FROM US? Since first opening our doors, Ray Skillman Ford has been proud to serve Indianapolis, Greenwood and Franklin drivers. Our firm commitment to top-notch customer service has situated us as a leading area Fo|…|rd dealer, and this is what keeps our customers coming back time and again. We offer a wide selection of vehicles and are excited to help you find a car that's tailored to your specific needs. Odometer is 6462 miles below market average! 53/56 City/Highway MPG Call or text 317-885-9800 to schedule your test drive today! All offers shown do not include tax, title, or $225.00 doc/compliance fee.",2023-05-04T08:19:41.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PB008367,Buick Encore GX Select,2023,20000-29999,26731,"200 N Bypass Rd Campbellsville, KY 42718",Y,Y,Y,KL4MMDS2XPB008367,Automatic CVT,CVT,1.2L I3 12V GDI DOHC Turbo,1200.0,Gasoline,"",5621,mi.,suv,Front-wheel Drive,Ebony Twilight Metallic,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX. Ebony Twilight Metallic 2023 Buick Encore GX Select 4D Sport Utility FWD CVT ECOTEC 1.2L Turbo Fully Detailed. 29/31 City/Highway MPG The Don Franklin Family of dealerships have proudly been serving the Kentucky area since 1968. We have over 23 locations and an invent|…|ory of over 4,000 vehicles to choose from, if you find a vehicle at any of our locations, we will bring it to your local Don Franklin Dealership. Most of our vehicles qualify for our '15yr/500,000mi Powertrain Coverage'. Come see us and we will show you just how easy and stress free the purchase of a quality vehicle can be. We have a strong and committed sales staff with many years of experience satisfying our customers' needs. Is financing important to your purchasing decision? Great or secondary credit profile, don't worry! Our finance team has years of experience with our over 40 lenders to assist you with the vehicle of your dreams! Feel free to browse our inventory online, request more information about vehicles, set up a test drive or inquire about financing! Although every reasonable effort has been made to ensure the accuracy of the information contained on this site, absolute accuracy cannot be guaranteed. This site, and all information and materials appearing on it, are presented to the user as is without warranty of any kind, either express or implied. All vehicles are subject to prior sale. Price does not include applicable tax, title, license, processing and/or documentation fees.",2023-05-04T08:20:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP8204637,Subaru Crosstrek Premium,2023,20000-29999,28000,"2912 Main St Lafayette, IN 47904",Y,Y,N,JF2GTAPC1P8204637,Automatic CVT,CVT,2.0L H4 16V GDI DOHC,2000.0,Gasoline,"",14117,mi.,suv,All-wheel Drive,Crystal White Pearl,Yes,None reported,,Yes,"Crystal White Pearl 2023 Subaru Crosstrek Premium AWD Lineartronic CVT 2.0L 4-Cylinder DOHC 16V 6-Way Power Driver's Seat, All-Weather Floor Liners, Auto-Dimming Exterior Mirror w/Approach Light, Auto-Dimming Mirror w/Compass & HomeLink, Automatic temperature control, Blind Spot Detection w/Rear Cro|…|ss-Traffic Alert, Keyless Access w/Push-Button Start, Moonroof & BSD w/RCTA & Power Driver Seat, Popular Package #4A, Power Moonroof, Power steering, Power windows, Radio: Subaru STARLINK 6.5 Multimedia Plus System, Rear Bumper Cover, Rear Seatback Protector, Rear window defroster, Remote keyless entry, Splash Guards, Steering wheel mounted audio controls. Recent Arrival! 28/33 City/Highway MPG Price does not include applicable tax, $30 title fee, license, processing, and/or $199 documentation fees.",2023-05-04T08:42:08.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
I003759A,Nissan Rogue SV,2023,20000-29999,27644,"4262 US 90 Lake City, FL 32055",Y,Y,N,JN8BT3BA7PW413018,Automatic CVT,CVT,1.5L I3 12V GDI DOHC Turbo,1500.0,Gasoline,"",116,mi.,suv,Front-wheel Drive,Brilliant Silver Metallic,,None reported,Yes,Yes,"Clean CARFAX. Odometer is 3756 miles below market average! Brilliant Silver Metallic 2023 Nissan Rogue SV FWD 1.5L I3 Turbocharged DOHC 12V LEV3-ULEV50 201hp CVT with Xtronic 30/37 City/Highway MPG CALL TODAY TO CHECK ON AVAILABILITY AND ADDITION OPTIONS. Price is plus tax, tag, title, registration|…|, any dealer-installed accessories and dealer-provided benefits, and a pre-delivery service fee of $999, Private Tag Agency Fee of $189, and Electronic Registration Filing Fee of $199, which charges represent costs and profits to the dealer for items such as inspecting, cleaning, and adjusting vehicles and preparing documents related to the sale. New vehicle pricing excludes the $3495 Rountree Moore Nissan Advantage. Pre-owned vehicle pricing excludes the $1995 Rountree Moore Nissan Advantage. All prices, specifications and availability subject to change without notice. Contact dealer for most current information. All advertised pricing is on in-stock units only and includes all applicable dealer discounts, manufacturer discounts, and incentives. Certain offers and incentives presume financing through the Manufacturer Captive Lender, subject to approved credit. Should you purchase the vehicle through the use of other funds or through other lending sources, certain offers and incentives may be excluded. Due to supply chain challenges and limited inventory, vehicles may be subject to an additional market adjustment depending on inventory production, availability and market conditions. We do not sell to other dealers, wholesalers, or exporters. While every reasonable effort has been made to ensure the accuracy of this data, the dealership is not responsible for errors or omissions contained on these pages. A copy of the advertisement must be presented at time of purchase to receive any special or advertised price. Prior sales are excluded. Please see dealer for details.",2023-05-04T08:29:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P4525,Kia Soul LX,2023,20000-29999,21984,"225 State Rd North Dartmouth, MA 02747",Y,N,N,KNDJ23AU6P7840786,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",1200,mi.,hatchback,Front-wheel Drive,Snow White Pearl,Yes,None reported,,No,"======: Highlights of this 2023 Kia Soul include: New Air Filter, New Cabin Filter, CARFAX 1-Owner, CLEAN, LOW MILES - 1,200! REDUCED FROM $22,988! FUEL EFFICIENT 35 MPG Hwy/29 MPG City! Apple CarPlay, Smart Device Integration, Bluetooth, Back-Up Camera, LX TECHNOLOGY PACKAGE, iPod/MP3 Input. ======|…|SERVICE WORK COMPLETED: Service Work completed on this Kia Soul includes: Complete Multi-Point Inspection, Oil & Filter Change by a Factory Trained Technician, Battery Voltage Test, Tires Inspected, Brake Inspection, Emissions System Check, Professional Detailed Inside and Out, Function Test all Lights, Check the Complete Exhaust System, Cooling System Inspection, Transmission Fluid Inspection, Differential Fluid Inspection, Function Test all Options & Accessories. ======WHY BUY FROM US: BUY WITH CONFIDENCE All our pre-owned vehicles receive a rigorous 152 Multi-Point inspection. 100% financing available to qualified customers.No payments for 45 days. Please call and arrange a hassle free test drive and ask for the vehicle portfolio including services records and Carfax. All online prices will be honored for 48 hours and are subject to change base on market days supply and demand. The vehicle must be paid in full the same day of the transaction and must finance at Colonial Honda ======OPTION PACKAGES: LX TECHNOLOGY PACKAGE Blind-Spot Collision-Avoidance Assist, Wheels: 16 Alloy, Lane Change Assist, Rear Cross-Traffic Collision Avoidance Assist. Fuel economy calculations based on original manufacturer data for trim engine configuration.",2023-05-04T08:27:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H179639L,Hyundai Tucson SEL,2023,20000-29999,29973,"1501 TX-340 Loop Waco, TX 76712",Y,Y,Y,5NMJF3AEXPH179639,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",7698,mi.,suv,Front-wheel Drive,Amazon Gray,No,None reported,,No,"CLEAN AUTOCHECK , AUTOCHECK 1 OWNER , LOCAL TRADE , NAVIGATION , MOONROOF , KEYLESS ENTRY , REMOTE START , REAR BACKUP CAMERA , BLUETOOTH HANDS FREE CALLING , MP3 / IPOD COMPATIBILE , FRONT USB CHARGING PORTS , ANDROID AUTO , APPLE CARPLAY , SIRI|…|US XM , AUTO HEADLIGHTS , HID HEADLAMPS , DAYTIME RUNNING LIGHTS , POWER ADJUSTABLE DRIVERS SEAT , POWER ADJUSTABLE PASSENGER SEAT , REAR PARK ASSIST , BLIND SPOT MONITOR , LANE DEPARTURE WARNING , HABLAMOS ESPANOL , 10.25 Digital Instrument Cluster, Auto-Dimming Interior Mirror w/Homelink, Convenience Package, Dual Automatic Temperature Control, H-Tex Seat Trim, Leather-Wrapped Shift Knob, Leather-Wrapped Steering Wheel, LED Interior Lights (Room, Map), Power Sunroof, Ultrasonic Rear Occupant Alert, Wheels: 19 x 7.5J Machine-Face Finish Alloy. Certified. Hyundai Certified Pre-Owned Details:  Warranty Deductible: $50  173+ Point Inspection  Vehicle History  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Roadside Assistance  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date 2023 Hyundai Tucson SEL FWD 8-Speed Automatic with SHIFTRONIC 2.5L I4 DGI DOHC 16V LEV3-ULEV70 187hp Amazon Gray 26/33 City/Highway MPG",2023-05-04T08:14:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2063,Toyota Corolla SE,2023,20000-29999,29990,"8200 120th Avenue Kenosha, WI 53142",Y,Y,Y,JTDP4MCE7P3514406,Automatic CVT,CVT,2.0L I4 16V PDI DOHC,2000.0,Gasoline,"",2784,mi.,sedan,Front-wheel Drive,CELESTITE,Yes,None reported,,No,"Certified. Celestite 2023 Toyota Corolla SE FWD CVT 2.0L I4 DOHC 16V NEVER ANY FORCED ADD ON'S OR DEALER MARKUPS!, COMPLIMENTARY 2 YEAR OIL CHANGES!, ONE OWNER CAR!, CLEAN CARFAX, EXTREMELY CLEAN AND WELL MAINTAINED!.Recent Arrival! Odometer is 672 miles below market average! 31/40 City/Highway MPGT|…|oyota Certified Used Vehicles Details: 160 Point Inspection Transferable Warranty Warranty Deductible: $0 Vehicle History Roadside Assistance Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from TCUV purchase date Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from TCUV purchase date Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date. Roadside Assistance for 7 Year / 100,000 Mile Kenosha Care Maintenance Plan We want to make sure the vehicle you purchase from Kenosha Toyota is as hassle-free as we can make it. Thats why youll receive complimentary oil changes for two years or 25,000 miles (whichever comes first) on most used vehicles purchased from Kenosha Toyota.",2023-05-04T08:42:05.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NHY230515A,Hyundai Venue SEL,2023,20000-29999,22891,"7909 Mall Pkwy Lithonia, GA 30038",Y,Y,N,KMHRC8A37PU220238,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",2415,mi.,suv,Front-wheel Drive,Galactic Gray,Yes,None reported,,Yes,"WELL MAINTAINED LIKE NEW GREAT VALUE LOCAL TRADE, BLUETOOTH, SIRIUS/XM 90 DAY FREE TRIAL, GREAT LIFE LEFT ON BRAKES, GREAT LIFE LEFT ON TIRES, BACKUP CAMERA, ALLOY WHEELS, NO ACCIDENTS REPORTED, APPLE CARPLAY / ANDROID AUTO, LIVE MARKET BASED PRICING, AUDIO CONTROLS ON STEERING WHEEL, POWER|…|MOONROOF, POWER MIRRORS, HEATED MIRRORS, REMOTE KEYLESS ENTRY.Recent Arrival! CARFAX One-Owner. Clean CARFAX. 29/33 City/Highway MPGThis car was just serviced by our certified techs and is in like new condition. Call or come in to Nalley Hyundai today, you'll be glad you did.",2023-05-04T08:47:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE542777,Kia Forte GT,2023,20000-29999,26687,"18800 Studebaker Rd Cerritos, CA 90703",Y,Y,N,3KPF44AC9PE542777,Manual,Manual,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",8195,mi.,sedan,Front-wheel Drive,Steel Gray,Yes,None reported,,Yes,"Sun/Moonroof  Navigation System  Lane Keeping Assist  Keyless Start  Bluetooth Connection  Rear Spoiler  Black; Syntex Seat Trim  Steel GrayThis vehicle includes a Money-Back Guarantee and passed our precise inspection process. Best of all the price you see is the price you pay. No hagglin|…|g. No back and forth. No pressure. And this price is so good it is guaranteed. Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply.Thank you for your interest in one of Lexus of Cerritos's online offerings. Please continue for more information regarding this 2023 Kia Forte GT with 8,195mi. This 2023 Kia Forte comes with a CARFAX Buyback Guarantee, which means you can buy with certainty. The best part about this well-maintained vehicle is that it is a CARFAX one-owner vehicle. Outstanding fuel economy and sleek styling are two great reasons to consider this Kia Forte. Rare is the vehicle that has been driven so gently and maintained so meticulously as this pre-owned beauty. Click for more information, Call to set up an appointment, or better yet, come on down to Lexus of Cerritos and get behind the wheel and test drive it today!",2023-05-04T08:49:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU228599A,Hyundai Venue Limited,2023,20000-29999,22998,"39650 Lyndon B Johnson Fwy Dallas, TX 75237",Y,Y,N,KMHRC8A32PU228599,Automatic,Automatic,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",2703,mi.,suv,Front-wheel Drive,Scarlet Red Pearl,Yes,None reported,,Yes,"CARFAX 1-Owner, LOW MILES - 2,703! Scarlet Red Pearl exterior and Black interior. FUEL EFFICIENT 33 MPG Hwy/29 MPG City! Heated Seats, Navigation, Satellite Radio, iPod/MP3 Input, Alloy Wheels, CARPETED FLOOR MATS, Back-Up Camera ======KEY FEATURES INCLUDE: Navigation, Heated Driver Seat, Back-Up Ca|…|mera, Satellite Radio, iPod/MP3 Input. Hyundai Limited with Scarlet Red Pearl exterior and Black interior features a 4 Cylinder Engine with 121 HP at 6300 RPM. ======OPTION PACKAGES: CARPETED FLOOR MATS. ======PURCHASE WITH CONFIDENCE: CARFAX 1-Owner Plus TT&L, fees & $150 doc fee.",2023-05-04T08:16:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
F123379,Chevrolet Malibu RS,2023,20000-29999,28999,"1105 South, US-169 Smithville, MO 64089",N,N,N,1G1ZG5ST7PF123379,Automatic CVT,CVT,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",1716,mi.,sedan,Front-wheel Drive,Mosaic Black Metallic,Yes,None reported,,Yes,"Chevrolet sold its first car for $2,150. This Malibu Features Jet Black Cloth, 6 Speakers, Apple Carplay, Rear Back-Up Camera, 18 Wheels. 2023 Chevrolet Malibu RS Mosaic Black Metallic Why should you buy from Victory Chevrolet of Smithville? Our unmatched service and diverse Chevrolet inventory have|…|set us apart as the preferred dealer in Smithville. Visit us today to discover why we have the best reputation in the Smithville area. https://www.victorychevykc.com/HomePage Phone: 816-532-0900. Nobody Beats A Victory Deal",2023-05-04T08:43:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0187342A,Chevrolet Equinox 1LT,2023,20000-29999,28500,"10653 PATRIOT HWY Fredericksburg, VA 22408",Y,Y,N,3GNAXKEG9PL144913,6-Speed Electronically Controlled Automatic with O,Automatic,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",520,mi.,suv,Front-wheel Drive,Radiant Red,Yes,None reported,,No,"Recent Arrival! Red 2023 Chevrolet Equinox LT FWD 6-Speed Automatic Electronic with Overdrive 1.5L DOHC Equinox LT, Auto High-beam Headlights, Bluetooth For Phone, Driver 8-Way Power Seat Adjuster, Heated door mirrors, SiriusXM Radio, Steering wheel mounted audio controls, Telescoping steering wheel|…|, Wireless Apple CarPlay/Wireless Android Auto. Odometer is 2206 miles below market average! 26/31 City/Highway MPG",2023-05-04T08:51:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T230267B,Toyota Camry SE,2023,20000-29999,29990,"8200 120th Avenue Kenosha, WI 53142",Y,Y,Y,4T1G11BKXPU076744,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",6813,mi.,sedan,All-wheel Drive,Celestial Silver Metallic,Yes,None reported,,Yes,"Certified. Celestial Silver Metallic 2023 Toyota Camry SE AWD 8-Speed Automatic 2.5L I4 DOHC 16V NEVER ANY FORCED ADD ON'S OR DEALER MARKUPS!, COMPLIMENTARY 2 YEAR OIL CHANGES!, ONE OWNER CAR!, CLEAN CARFAX, HARD TO FIND MODEL, EXTREMELY CLEAN AND WELL MAINTAINED!, APPLE CARPLAY & ANDROID AUTO NAVIG|…|ATION, ABS brakes, Active Cruise Control, Alloy wheels, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Illuminated entry, Low tire pressure warning, Remote keyless entry, Traction control.25/34 City/Highway MPGToyota Certified Used Vehicles Details: Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date. Roadside Assistance for 7 Year / 100,000 Mile Vehicle History 160 Point Inspection Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from TCUV purchase date Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from TCUV purchase date Roadside Assistance Transferable Warranty Warranty Deductible: $0 Kenosha Care Maintenance Plan We want to make sure the vehicle you purchase from Kenosha Toyota is as hassle-free as we can make it. Thats why youll receive complimentary oil changes for two years or 25,000 miles (whichever comes first) on most used vehicles purchased from Kenosha Toyota.",2023-05-04T08:13:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
