card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
50103B,Honda HR-V LX,2023,20000-29999,26991,"7017 E Kellogg Dr Wichita, KS 67207",N,N,N,3CZRZ1H31PM700032,Automatic CVT,CVT,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",11913,mi.,suv,Front-wheel Drive,Platinum White Pearl,Yes,None reported,,Yes,"The 2023 Honda HR-V LX is a sleek and practical subcompact crossover SUV that offers plenty of space and versatility. Powered by a 1.5-liter four-cylinder engine with 141 horsepower and a continuously variable transmission, the HR-V LX delivers a smooth and efficient ride. It comes equipped with sta|…|ndard features like automatic climate control, a rearview camera, Bluetooth connectivity, and a 5-inch infotainment display. With its spacious and well-designed interior, the 2023 Honda HR-V LX is an excellent choice for those who value comfort, functionality, and fuel efficiency in a compact package.",2023-05-04T08:15:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23017,Mitsubishi Mirage G4 ES,2023,10000-19999,19500,"7301 State Ave Kansas City Kansas City, KS 66112",Y,Y,N,ML32FUFJ0PHF01325,Automatic CVT,CVT,1.2L I3 12V MPFI DOHC,1200.0,Gasoline,"",170,mi.,sedan,Front-wheel Drive,White,Yes,None reported,,No,"Call us at (913) 222-5300 to schedule your test drive on this White 2023 Mitsubishi Mirage G4 ES. Clean CARFAX. CARFAX One-Owner. ABS brakes, Android Auto & Apple CarPlay, Carpeted Floor Mats, Electronic Stability Control, Exterior Parking Camera Rear, Illuminated entry, Low tire pressure warning, R|…|emote keyless entry, Touch-Up Paint Pen, Traction control, Welcome Package. 35/41 City/Highway MPG Want to know more? Text us at (913) 215-5243 to chat about this vehicle! Oakes Mitsubishi strives to bring you the lowest prices possible! With our laid-back, quick and pain-free sales process, our high standard of customer service and our many financing options, we know you will find Oakes Auto to be a welcome change from your past experiences. All of our vehicles are reconditioned at our state-of-the-art service center and undergo a multi-point inspection to confirm they meet our expectations for our customers. Vehicle price as shown includes $2,000 Trade Discount and $1,000 Finance Discount, Trade Discount only on 2013 or newer model year with less than 100k miles. Finance Discount (requires financing through Ally Auto Finance or Kia Motors Finance; not all buyers will qualify. Located in Kansas City: 7301 State Ave, Kansas City, KS 66112 (913) 222-5300.",2023-05-04T08:12:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CJ3515,Hyundai Kona SEL,2023,20000-29999,27780,"8775 E. US Hwy 36 Avon, IN 46123",Y,Y,N,KM8K6CAB8PU936553,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",6450,mi.,suv,All-wheel Drive,Ultra Black,No,None reported,,No,"2023 Hyundai Kona SEL Ultra Black Pearl 2.0L 4-Cylinder IVT AWD 28/33 City/Highway MPG Proudly serving: Avon, Plainfield, Brownsburg, Danville, Indianapolis, Camby, Mooresville, Pittsboro, Greenwood, Westfield, Clermont, Clayton, Coatesville, and all of greater Indiana.",2023-05-04T08:47:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
S4007,Toyota Camry SE,2023,20000-29999,29900,"410 Hudgins Rd Fredericksburg, VA 22408",Y,Y,N,4T1G11AK0PU734007,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",4268,mi.,sedan,Front-wheel Drive,White,Yes,At least 1 accident or damage reported,,No,"NATIONWIDE DELIVERY AVAILABLE FINANCE RATES AS LOW AS 3.99% AND SPECIALS ON EXTENDED WARRANTY THROUGH OUR FINANCING AND UP TO 110% OF KBB TRADE-IN VALUE FOR TRADES We offer Virtual test drive and virtual walk-in around the vehicle via Facetime, YouTube, Google Hangout or your chosen APP or WEB|…|SITE. BUY WITH CONFIDENCE. Winner of Dealerrater.com ?CONSUMER SATISFACTION AWARD? 8 years in a row. PROUD MEMBER OF CAPITAL ONE , WELLS FARGO, CHASE AUTO FINANCE, USAA, TRUECAR, CREDIT ACCEPTANCE, SECU, VIADA, DEALERRATER.COM AND A LOT MORE. SPECIAL INTERNET PRICING IS BASED ON DEDUCTING ALL ADVERTISED DISCOUNTS AS WELL AS A ONE TIME PAYMENT OF CASH, CERTIFIED FUNDS, MONEY ORDER AND EFT's. TOTAL PRICES ON VEHICLES FINANCED MAY VARY. Alpha Motorsports makes every effort to provide the most accurate information about a vehicle. Some of the options and equipment listed on the window sticker may not be available on the vehicle. The dealership will not be responsible for any inaccurate information about a vehicle. It is the customer's sole responsibility to verify any and all information listed online as all of this information is provided to us by a third party such as 'Monroney Labels', auctions and other sources. Alpha Motorsports is not responsible for any open recalls, please visit 'www.nhtsa.gov/recalls' to determine whether there is an open recall on this vehicle. Alpha Motorsports is not responsible for any voided manufacturer warranty due to previous accidents/damages, auction announcements, lack of maintenance or the previous owner's negligence, please contact the manufacturer or manufacturer's representative to verify or/and confirm the warranty. We are not responsible for any changes to TESLA's or other manufacturer software or hardware changes after the purchase of the vehicle due to an update from manufacturer. Nationwide deliveries are with our partnered company, Central Dispatch, and our customers automatically qualifies for the best shipping quote out there.",2023-05-04T08:54:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,Hyundai Kona SE,2023,20000-29999,24842,"8100 Lakeland Ave N Brooklyn Park, MN 55445",Y,Y,N,KM8K2CAB8PU979754,Variable,"",Regular Unleaded I-4 2.0 L/122,2000.0,Gasoline,28–33 mpg,704,mi.,suv,All-wheel Drive,Cyber Silver,Yes,None reported,Yes,No,"Only 10 Miles! Delivers 33 Highway MPG and 28 City MPG! This Hyundai Kona delivers a Regular Unleaded I-4 2.0 L/122 engine powering this Variable transmission. Front And Rear Anti-Roll Bars, OPTION GROUP 01  -inc: standard equipment, GRAY, CLOTH SEAT TRIM.|This Hyundai Kona Features|…|the Following Options|CARGO PACKAGE  -inc: cargo block, Cargo Tray, Cargo Net , CYBER SILVER, Wheels: 16\" x 6.5J Alloy, Wheels w/Silver Accents, Variable intermittent wipers, Urethane Gear Shifter Material, Trip computer, Transmission: Intelligent Variable (IVT), Transmission w/Driver Selectable Mode and SHIFTRONIC Sequential Shift Control, Tires: 205/60R16 All-Season.|Visit Us Today|For a must-own Hyundai Kona come see us at Walser Hyundai MN020, 8100 Lakeland Ave N, BROOKLYN PARK, MN 55445. Just minutes away!",2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HW294A,Hyundai Elantra SEL,2023,20000-29999,23302,"271 Main Street Wilmington, MA 01887",Y,Y,Y,KMHLM4AG1PU435094,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",7239,mi.,sedan,Front-wheel Drive,Intense Blue,Yes,None reported,,No,"Recent Arrival! Hyundai Details:  173+ Point Inspection  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Roadside Assistance  Warranty Deductible: $50  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Inte|…|rruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Vehicle History",2023-05-04T08:47:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H23162A,Hyundai Tucson SEL,2023,20000-29999,29979,"220 S Hollywood Rd Houma, LA 70360",N,N,N,5NMJFCAE4PH162691,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",5463,mi.,suv,All-wheel Drive,Intense Blue,Yes,None reported,,No,AWD.Clean CARFAX. CARFAX One-Owner.Intense Blue 2023 Hyundai Tucson SEL AWD 8-Speed Automatic with SHIFTRONIC 2.5L I4 DGI DOHC 16V LEV3-ULEV70 187hp,2023-05-04T08:41:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
376554R,Hyundai Elantra N Line,2023,20000-29999,28100,"1503 Gadsden Hwy Trussville, AL 35235",Y,Y,N,KMHLR4AF8PU376554,7-Speed DCT Automatic,DCT,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",11617,mi.,sedan,Front-wheel Drive,Electric Shadow,Yes,At least 1 accident or damage reported,,Yes,"Recent Arrival! Elantra N Line, I4, 7-Speed Dual Clutch DCT, Black Cloth, 18 x 7.5J Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist,|…|Bumpers: body-color, Carpeted Floor Mats, Combination Cloth & Leather Seating Surfaces, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Fully automatic headlights, Heated door mirrors, Heated front seats, Heated Front Sport Bucket Seats, Illuminated entry, Leather Shift Knob, Leather steering wheel, Low tire pressure warning, Navigation System, Occupant sensing airbag, Option Group 01, Outside temperature display, Overhead airbag, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power moonroof, Power steering, Power windows, Radio: AM/FM/HD/SiriusXM Display Audio, Rear anti-roll bar, Rear Bumper Applique, Rear seat center armrest, Rear window defroster, Remote keyless entry, Reversible Cargo Tray, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Sport steering wheel, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, Elantra N Line, I4, 7-Speed Dual Clutch DCT, Black Cloth. 2023 Hyundai Elantra N Line Electric Shadow FWD 7-Speed Dual Clutch DCT I4",2023-05-04T08:48:10.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PC683310F,Nissan Rogue SV,2023,20000-29999,29995,"288 Harold G Clarke Pkwy Forsyth, GA 31029",Y,Y,N,5N1BT3BA3PC683310,Automatic CVT,CVT,1.5L I3 12V GDI DOHC Turbo,1500.0,Gasoline,"",5399,mi.,suv,Front-wheel Drive,Caspian Blue,Yes,None reported,,Yes,Summary: Hutchinson Ford's mission is to ensure all our customers have a positive auto buying experience and are completely satisfied with their new vehicle. Vehicle Details: The like new condition of it will astound you. Good News! This certified CARFAX 1-owner vehicle has only had one owner before|…|you. Packages: Floor Mats with 1-Piece Cargo Area Protector Black Splash Guards (set of 4) Chrome Rear Bumper Protector Equipment listed is based on original vehicle build and subject to change. Please confirm the accuracy of the included equipment by calling the dealer prior to purchase.,2023-05-04T08:16:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C3S136205B,Honda Civic Sport,2023,20000-29999,28491,"16600 NW 57th Ave Hialeah, FL 33014",Y,Y,N,2HGFE2F51PH536716,Automatic CVT,CVT,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",512,mi.,sedan,Front-wheel Drive,Rallye Red,Yes,None reported,,Yes,"Recent Arrival! CARFAX One-Owner. Clean CARFAX. Odometer is 2490 miles below market average! Black w/Fabric Seating Surfaces. No Money and Low Money Down Programs Available! Please Call our friendly team for availability and specials! We would love to help you! Rallye Red 2023 Honda Civic Sport FWD|…|CVT 2.0L I4 DOHC 16V i-VTEC 30/37 City/Highway MPG All prices plus tax, tag, and fees. Advertised used vehicle prices do not include inspection, reconditioning, and CPO Certification charges. Must finance through manufacturer's or dealer's preferred lender for certain rebates. Important recall information: so you know, any used vehicle you may be considering may have unrepaired manufacturers safety recalls. To check the recall status (repaired or unrepaired) of the specific used vehicle youre interested in purchasing visit www.safercar.gov. Thanks for shopping with us.",2023-05-04T08:31:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
336054,Kia Rio S,2023,10000-19999,19499,"27932 Lorain Rd North Olmsted, OH 44070",Y,Y,Y,3KPA25AD0PE512839,1-Speed CVT with Overdrive,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",8261,mi.,hatchback,Front-wheel Drive,Blue,Yes,None reported,,Yes,"Recent Arrival! Certified. SAFETY CHECKED, CLEAN CARFAX, ONE OWNER, LOCAL TRADE, LOW MILES, WEEKLY SPECIAL, Bluetooth, Carpeted Floormats, Black Cloth. 32/41 City/Highway MPG Kia Certified Pre-Owned Details:  Transferable Warranty  Powertrain Limited Warranty: 120 Month/100|…|,000 Mile (whichever comes first) from original in-service date  Vehicle History  Includes Rental Car and Trip Interruption Reimbursement. 3 month Sirius trial subscription  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) Platinum Coverage from certified purchase date  Warranty Deductible: $50  165 Point Inspection  Roadside Assistance",2023-05-04T08:12:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KPM0041,Hyundai Kona SEL,2023,20000-29999,24985,"6555 Montana Ave El Paso, TX 79925",Y,Y,N,KM8K62AB4PU931845,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",6696,mi.,suv,Front-wheel Drive,Thunder Gray,Yes,None reported,,No,"Clean CARFAX. Thunder Gray 2023 Hyundai Kona SEL 2.0L 4-Cylinder IVT FWD CARFAX One-Owner. 30/35 City/Highway MPG If you are asking what is my car worth? We can answer that! If you are looking for your next New Cadillac, Used Car, Truck or SUV we have them! Bravo Cadillac has a great finance team th|…|at will go to work for you and get you the best rate on your next pre-owned car! WE are open 24/7 at www.bravoelpaso.com, give us a call we you will love the way we do business! +Protection Package includes ($2,896) $4,995 Value 1-Year Paint & Fabric Protection Door & Cup Protection Guards Nitrogen Tire Fills with Lifetime Warranty Tinted Windows with Lifetime Warranty Wheel Locks Disclaimer: As our team puts effort into installing and implementing all of the Protection Package items for all of our vehicles, some vehicles may not have these items installed at the time of sale and can be added upon request. THIS VEHICLE IS EQUIPPED WITH THE FOLLOWING FEATURES AND OPTIONS: Option Group 01, 17 x 7.0J Alloy Wheels, 4-Wheel Disc Brakes, 5.715 Axle Ratio, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Brake assist, Bumpers: body-color, Cargo Net, Cargo Tray, Carpeted Floor Mats, Cloth Seat Trim, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, Front & Rear Mudguards, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Illuminated entry, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power w",2023-05-04T08:24:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P10437,Hyundai Elantra N Line,2023,20000-29999,26995,"470 S Broadway Salem, NH 03079",Y,Y,N,KMHLR4AF1PU431037,Manual,Manual,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",3010,mi.,sedan,Front-wheel Drive,Intense Blue,,,,,Recent Arrival! 2023 Hyundai Elantra N Line N Line|Apple CarPlay & Android Auto Four wheel independent suspension Heated Front Sport Bucket Seats Navigation System Power moonroof. This Elantra N Line is nicely equipped with Option Group 01 Apple CarPlay & Android Auto Four wheel independent s|…|uspension Heated Front Sport Bucket Seats Navigation System Power moonroof 18x 7.5J Alloy Wheels 4-Wheel Disc Brakes 6 Speakers ABS brakes Air Conditioning Alloy wheels AM/FM radio: SiriusXM Auto High-beam Headlights Automatic temperature control Brake assist Bumpers: body-color Cargo Net Carpeted Floor Mats Combination Cloth & Leather Seating Surfaces Delay-off headlights Driver door bin Driver vanity mirror Dual front impact airbags Dual front side impact airbags Electronic Stability Control Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription) Exterior Parking Camera Rear Front anti-roll bar Front Bucket Seats Front Center Armrest Front dual zone A/C Front reading lights Fully automatic headlights Heated door mirrors Heated front seats Illuminated entry Leather Shift Knob Leather steering wheel Low tire pressure warning Occupant sensing airbag Outside temperature display Overhead airbag Panic alarm Passenger door bin Passenger vanity mirror Power door mirrors Power driver seat Power steering Power windows Radio: AM/FM/HD/SiriusXM Display Audio Rear anti-roll bar Rear Bumper Applique Rear seat center armrest Rear window defroster Remote keyless entry Security system Speed control Speed-sensing steering Split folding rear seat Spoiler Sport steering wheel Steering wheel mounted audio controls Tachometer Telescoping steering wheel Tilt steering wheel Traction control Trip computer Variably intermittent wipers and Wheel Locks.|Call 603-841-3099 to schedule your contact free test drive today!,2023-05-04T08:37:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AU5169,Toyota Camry LE,2023,20000-29999,29891,"2401 E. Main St Uvalde, TX 78801",Y,Y,N,4T1C11AKXPU111900,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",5140,mi.,sedan,Front-wheel Drive,Blue,Yes,None reported,,Yes,"WARRANTY FOREVER--Warranty Forever is provided at no cost on all new vehicles, and every pre-owned vehicle under 100K miles, for as long as you own the vehicle. Maintenance records must be maintained along with all regular scheduled maintenance. Clean CARFAX. CARFAX One-Owner.  ALLOY WHEELS ,|…|ANDROID AUTO ,  APPLE CARPLAY ,  AUXILIARY AUDIO INPUT ,  BLUETOOTH HANDS FREE ,  DEALER SERVICED ,  DUAL ZONE CLIMATE CONTROL ,  KEYLESS ENTRY ,  LANE DEPARTURE WARNING ,  SIRIUS XM ,  STEERING WHEEL CONTROLS . Recent Arrival! Odometer is 2272 miles below market average! 28/39 City/Highway MPG This 2023 Toyota Camry LE in Reservoir Blue comes with the following features: 2.5L I4 DOHC 16V 8-Speed Automatic FWD 4-Wheel Disc Brakes, 6 Speakers, 7.5J x 17 Alloy Wheels, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay/Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Safety Connect (1-year trial), Exterior Parking Camera Rear, Fabric Seat Trim, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Fully automatic headlights, Illuminated entry, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power windows, Radio data system, Radio: Audio, Rear anti-roll bar, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel,",2023-05-04T08:13:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,Toyota Corolla LE,2023,20000-29999,25977,"200 S Congress Ave West Palm Beach, FL 33406",Y,Y,N,5YFB4MDE0PP001563,Automatic CVT,CVT,2.0L I4 16V PDI DOHC,2000.0,Gasoline,"",2182,mi.,sedan,Front-wheel Drive,Ice,Yes,None reported,,No,"Ice 2023 Toyota Corolla LE FWD CVT 2.0L I4 DOHC 16V Odometer is 2218 miles below market average! 32/41 City/Highway MPG SiriusXM 3 month free trial included with all used cars that are satellite ready from the factory.Current service loaner, mileage may not be accurate",2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H9895,Nissan Frontier SV,2023,10000-19999,17500,"12 Worth Street Yonkers, NY 10701",N,N,N,1N6ED1CL9PN613024,Automatic,Automatic,3.8L V6 24V GDI DOHC,3800.0,Gasoline,"",7,mi.,pickup truck,Rear-wheel Drive,Tactical Green,Yes,None reported,No,Yes,"This 2023 Nissan Frontier 4dr Parts in Stock! features a 3.8L V6 CYLINDER 6cyl Gasoline engine. It is equipped with a 9 Speed Automatic transmission. The vehicle is Not Specified with a Not Specified interior. It is offered As-Is, extended warranty is available. - Cruise Control, Tinted Windows, Pow|…|er Steering, Power Windows, Memory Seat Position, Clock, Tachometer, Tilt Steering Wheel, Steering Wheel Radio Controls, Driver Airbag, Passenger Airbag, Side Airbags, Keyless Entry, Intermittent Wipers, AM/FM, Aux. Audio Input, Bluetooth, Center Arm Rest, Cup Holders, Premium Sound, Reverse Camera, Roll Stability Control, Side Curtain Airbags, Tire Pressure Monitor - Contact Michael Maratto at 914-968-0066 or mikem@sawmillautos.com for more information. -",2023-05-04T08:13:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H23183A,Hyundai Sonata SEL,2023,20000-29999,27959,"220 S Hollywood Rd Houma, LA 70360",N,N,N,KMHL64JA6PA272062,Automatic,Automatic,2.5L,2500.0,Gasoline,"",4511,mi.,sedan,Front-wheel Drive,Onyx Black,Yes,None reported,,No,Dark Gray Cloth.Clean CARFAX. CARFAX One-Owner.Onyx Black 2023 Hyundai Sonata SEL FWD 8-Speed Automatic with SHIFTRONIC 2.5L I4,2023-05-04T08:31:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CL95966,Hyundai Elantra SEL,2023,20000-29999,24083,"10518 Cadillac Street Pineville, NC 28134",Y,Y,N,5NPLM4AG9PH095966,Automatic CVT,CVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",12397,mi.,sedan,Front-wheel Drive,Shimmering Silver Pearl,Yes,None reported,,Yes,"Equipment: Good News! This certified CARFAX 1-owner vehicle has only had one owner before you. The vehicle is equipped with the latest generation of XM/Sirius Radio. The satellite radio system in the Hyundai Elantra gives you access to hundreds of nation-wide radio stations with a clear digital sign|…|al. See what's behind you with the back up camera on the Hyundai Elantra. Our dealership has already run the CARFAX report and it is clean. A clean CARFAX is a great asset for resale value in the future. This small car features a hands-free Bluetooth phone system. Maintaining a stable interior temperature in the vehicle is easy with the climate control system. This small car has a L4, 2.0L high output engine. The Hyundai Elantra gleams with an elegant silver clear coated finish. The Hyundai Elantra is front wheel drive. Enjoy the tried and true gasoline engine in this 2023 Hyundai Elantra . Packages: Option Group 01. Cargo Package. Preferred Accessory Package. Option Group 02. Winter Weather Package. Carpeted Floor Mats. Reversible Cargo Tray. Mudguards. Rear Bumper Applique. Cargo Net. Equipment listed is based on original vehicle build and subject to change. Please confirm the accuracy of the included equipment by calling the dealer prior to purchase.",2023-05-04T08:40:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
436244A,Honda Civic Sport,2023,20000-29999,28900,"2322 S Woodland Blvd DeLand, FL 32720",Y,Y,N,2HGFE2F50PH521575,Automatic,Automatic,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",334,mi.,sedan,Front-wheel Drive,Meteorite Gray Metallic,Yes,None reported,,Yes,"1 FLORIDA OWNER  CLEAN CARFAX  BACKUP CAMERA  SMART KEY  DYNAMIC CRUISE  This 2023 Honda Civic Sport is offered to you for sale by Deland Kia. The less money you spend at the pump, the more money you'll have to spend on you. So why not consider this wonderfully styled, fuel-effici|…|ent Honda Civic Sedan. Just what you've been looking for. With quality in mind, this vehicle is the perfect addition to take home. Based on the superb condition of this vehicle, along with the options and color, this Honda Civic is sure to sell fast. You've found the one you've been looking for. Your dream car. Features Include: Touch Screen Audio System, Backup Camera, Smart Key w/Push Button Start, Bluetooth, Dynamic Radar Cruise Control, Side Impact/Curtain Airbags, 18 Inch Alloy Wheels, All Weather Mats, Power Windows/Locks/Mirrors, Steering Wheel w/Audio Controls, and Much More! Deland Kia, We're Closer Than You Think!!!! Se habla Espanol!! Ask for Monica Jones- Internet Manager, or Internet Sales Department.",2023-05-04T08:56:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,Toyota Corolla LE,2023,20000-29999,25477,"200 S Congress Ave West Palm Beach, FL 33406",Y,Y,N,5YFB4MDE2PP009843,Automatic CVT,CVT,2.0L I4 16V PDI DOHC,2000.0,Gasoline,"",1858,mi.,sedan,Front-wheel Drive,Black,Yes,None reported,,No,"Black 2023 Toyota Corolla LE FWD CVT 2.0L I4 DOHC 16V Odometer is 2288 miles below market average! 32/41 City/Highway MPG SiriusXM 3 month free trial included with all used cars that are satellite ready from the factory.Current service loaner, mileage may not be accurate",2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P65405,Mitsubishi Eclipse Cross LE,2023,20000-29999,29989,"2260 Roanoke St Christiansburg, VA 24073",N,N,N,JA4ATVAAXPZ003665,Automatic CVT,CVT,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",9062,mi.,suv,Four-wheel Drive,Diamond Red,Yes,None reported,Yes,Yes,"Nice. FUEL EFFICIENT 26 MPG Hwy/25 MPG City! Heated Seats, Smart Device Integration, Brake Actuated Limited Slip Differential, Apple CarPlay, Bluetooth, iPod/MP3 Input, Aluminum Wheels, 4WD, RED DIAMOND, WELCOME PACKAGE READ MORE!|KEY FEATURES INCLUDE|Heated Driver Seat, Back-Up Came|…|ra, iPod/MP3 Input, Bluetooth, Aluminum Wheels, Apple CarPlay, Brake Actuated Limited Slip Differential, Smart Device Integration, Heated Seats. Rear Spoiler, MP3 Player, Satellite Radio, Keyless Entry, Privacy Glass.|OPTION PACKAGES|RED DIAMOND, All-Weather Cargo Tray, All-Weather Floor Mats, ACCESSORY TONNEAU COVER, Touch Up Paint Pen, Cargo Mat, Carpeted Floor Mats & Portfolio. Mitsubishi LE with Red Diamond exterior and Black interior features a 4 Cylinder Engine with 152 HP at 5500 RPM. New Tires|EXPERTS REPORT|Great Gas Mileage: 26 MPG Hwy. AutoCheck One Owner|WHO WE ARE|At Shelor Motor Mile we have a price and payment to fit any budget. Our big selection means even bigger savings! Need extra spending money? Shelor wants your vehicle, and we're paying top dollar!|Tax DMV Fees & $597 processing fee are not included in vehicle prices shown and must be paid by the purchaser. Vehicle information and equipment is based off standard equipment as decoded from VIN and may vary from vehicle to vehicle.|Chevrolet Ford Chrysler Dodge Jeep & Ram prices include current factory rebates and incentives some of which may require financing through the manufacturer and/or the customer must own/trade a certain make of vehicle. Residency restrictions apply see dealer for details and restrictions. All pricing and details are believed to be accurate but we do not warrant or guarantee such accuracy. The prices shown above may vary from region to region as will incentives and are subject to change.",2023-05-04T08:14:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE572786,Kia Forte LXS,2023,20000-29999,21585,"1147 South Highway 27 Somerset, KY 42503",Y,Y,N,3KPF24AD8PE572786,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",8907,mi.,sedan,Front-wheel Drive,Deep Sea Blue,No,None reported,,Yes,28/39 City/Highway MPG 2023 Kia FWD Forte LXS Deep Sea Blue,2023-05-04T08:37:13.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
