card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
K3835,Kia Forte GT,2023,20000-29999,25285,"300 W Market St Akron, OH 44303",N,N,N,3KPF44AC6PE581200,7-Speed Automatic,Automatic,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",1678,mi.,sedan,Front-wheel Drive,Steel Gray,Yes,None reported,,No,"NAVIGATION SYSTEM / GPS, APPLE CARPLAY/ ANDROID CARPLAY, KEYLESS ACCESS W/ PUSH BUTTON START, TOUCH SCREEN CONTROLS, BACKUP CAMERA, BLINDSPOT MONITOR, BLUETOOTH, COLLISION AVOIDANCE SYSTEM, COLLISION WARNING SYSTEM, LANE KEEP ASSIST, ALLOY WHEELS, REMOTE START, AUTOMATIC HEADLAMPS, USB PORTS, VOICE|…|RECOGNITION, AM/FM radio: SiriusXM, Auto High-beam Headlights, Automatic temperature control, Cloth & SynTex Seat Trim, Emergency communication system, Front dual zone A/C, Front fog lights, Front Sport Seats, Heated door mirrors, Leather Shift Knob, Panic alarm, Power door mirrors, Rear air conditioning, Security system, Speed control, Sport steering wheel, Steering wheel mounted audio controls. CARFAX One-Owner. Clean CARFAX. Steel Gray 2023 Kia Forte 4D Sedan GT FWD 7-Speed Automatic 1.6L 4-Cylinder THIS VEHICLE IS LOCATED AT VANDEVERE BUICK KIA 328 W. MARKET STREET IN BEAUTIFUL DOWNTOWN AKRON. Odometer is 4853 miles below market average! 27/35 City/Highway MPG The VanDevere Bunch Advantages Warranty Forever - 100% parts - 100% labor - No deductible Free Car Washes for Life Best Price Upfront 5 Day Vehicle Exchange Two Free Paintless Ding Repairs Free Carfax With Any Vehicle Guarantee to purchase your vehicle - CASH! Free Courtesy Transportation to Home and Work Over 1200 Vehicles in Stock Family Owned since 1946 State of the Art Collision Center Not all customers may be eligible for all new car rebates and/or incentives. Please be sure to verify with us.",2023-05-04T08:22:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TPU038007,Hyundai Elantra HEV Blue,2023,20000-29999,23999,"2405 Richmond Ave Houston, TX 77098",Y,Y,N,KMHLM4AJ6PU038007,Automatic,Automatic,1.6L I4 16V GDI DOHC Hybrid,1600.0,Hybrid,"",4102,mi.,sedan,Front-wheel Drive,Intense Blue,Yes,None reported,,Yes,"This 2023 Hyundai Elantra Hybrid comes well-equipped with CARGO PACKAGE, Blind Spot Monitor, Lane Departure Warning, Front Collision Mitigation, Back-Up Camera, Heated Front Seat(s), Bluetooth Connection, Smart Device Integration, Auxiliary Audio Input, Remote Trunk Release, Remote Engine Start, Mul|…|ti-Zone A/C, Hands-Free Liftgate, Keyless Start, Steering Wheel Audio Controls, Keyless Entry, and much more. This is a One Owner Clean Carfax vehicle.Momentum Volkswagen has been serving Houston and the surrounding communities for the last 51 years. In an effort to better serve our customers, we have expanded our VW Pre-owned showroom to showcase our inventory. We feature the largest Volkswagen Certified Pre-Owned inventory in the city of Houston. Certified technicians will carefully perform all repairs in order to give our customers the best possible product and peace of mind. We are proud to share that we have won the Wolfsburg Crest Award 5 times throughout the past 7 years, given by Volkswagen of America, Inc., honors those Volkswagen dealers that have met the highest Volkswagen standards in both service and sales. Membership in the Wolfsburg Crest Award demonstrates that we as a dealership have met the highest standards for customer satisfaction, parts sales, new vehicle sales, certified pre-owned sales, and service excellence. Service is our first priority so we welcome you to join us for a cup of coffee or tea, browse the internet, and relax in our newly remodified facility. We have a boutique full of gift ideas and a showroom full of a variety of SUVs, sedans, and coupes. Please verify any information in question with Momentum Volkswagen located at 2405 Richmond Ave, Houston, TX 77098, or give us a call at (844) 894-5462",2023-05-04T08:19:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HRSL4478,Hyundai Elantra SEL,2023,20000-29999,23000,"4200 E 96th St Indianapolis, IN 46240",Y,Y,N,KMHLS4AG3PU431554,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",10618,mi.,sedan,Front-wheel Drive,Phantom Black,No,None reported,,No,"2023 Hyundai Elantra SEL FWD IVT One Owner-Clean Carfax!, Priced to Sell Fast!, 2nd Row USB Charge Port, Convenience Package, Electronic Parking Brake, Forward Collision Avoidance Assist, Full 10.25 LCD TFT Cluster, Heated Front Seats, Heated Outside Mirrors, Leather-Wrapped Steering Wheel, LED Inte|…|rior Lights, Option Group 02, Radio: AM/FM/HD/SiriusXM Audio System, Smart Cruise Control w/Stop & Go, Tons of Options!, Wheels: 17 x 7.0J Machine Finish Alloy, Wireless Charging Pad, 16 x 6.5J Alloy Wheels, 18 Alloy wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy Door Sills, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Cargo Net, Carpeted Floor Mats, Cloth Seat Trim, Color Match Body Molding, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Illuminated entry, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Radio: AM/FM/HD/SiriusXM Display Audio, Rear window defroster, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, 2nd Row USB Charge Port, Convenience Package, Electronic Parking Brake, Forward Collision Avoidance Assist, Full 10.25 LCD TFT Cluster, Heated Front Seats, Heated Outside Mirrors, Leather-Wrapped Steering Wheel, L",2023-05-04T08:43:41.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RPK4968,Kia Forte LXS,2023,20000-29999,23000,"6115 Van Nuys Blvd Van Nuys, CA 91401",Y,Y,N,3KPF24ADXPE539692,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",3133,mi.,sedan,Front-wheel Drive,Snow White Pearl,No,None reported,,No,"Certified. Kia Certified Pre-Owned Details:  Vehicle History  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Transferable Warranty  Warranty Deductible: $50  Roadside Assistance  165 Point Inspection  Limited Warranty: 12 Month/12,00|…|0 Mile (whichever comes first) Platinum Coverage from certified purchase date  Includes Rental Car and Trip Interruption Reimbursement. 3 month Sirius trial subscription Financing available on approved credit. Trade-ins accepted. Subject to prior sale. All Pricing and Advertised Prices for any/all vehicles offered for sale does not include dealer installed accessories which can be purchased for an additional cost. The Factory Rebates may not be available on this vehicle if you elect to take advantage of a Special Alternative APR or Special Lease program. Some Factory Rebates are California Resident specific and may vary for residents of other states. No sales to Dealers, Brokers or Exporters. For out of state purchase, customers must be present to purchase. If shipping is required, dealership must facilitate; no exceptions. Please contact us for special Multi-Vehicle or Fleet pricing. Prices are plus government fees and taxes, any finance charges, $85 documentary fee, $29 electronic registration fee, any emission testing charge and $1.75 per new tire state tire fee. We make every effort to provide accurate information, but please verify before purchasing. Images, prices, and options shown, including vehicle color, trim, options, pricing and other specifications are subject to availability, incentive offerings, current pricing and credit worthiness. Images are for illustrative purposes only. Clean CARFAX.",2023-05-04T08:35:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NO22S020,Nissan Rogue S,2023,20000-29999,29904,"3580 Southwestern Blvd Orchard Park, NY 14127",Y,Y,Y,5N1BT3AB9PC743889,Automatic CVT,CVT,1.5L I3 12V GDI DOHC Turbo,1500.0,Gasoline,"",4000,mi.,suv,All-wheel Drive,Gun Metallic,Yes,None reported,,No,"Certified. 2023 Nissan Rogue S Gun Metallic CARFAX One-Owner. Clean CARFAX. Professionally Detailed, New Oil & Filter Change. 28/35 City/Highway MPG Nissan Certified Details:  Warranty Deductible: $100  Transferable Warranty  Roadside Assistance  Plus 1 Year Pre-Paid Maintenance Included.  Vehi|…|cle History  167 Point Inspection  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date Coming Soon! This vehicle has recently been acquired and we are currently processing the paperwork, servicing the vehicle, and taking more photos. It will be available for sale and delivery shortly. See a store manager for specific details on the current status. IMPORTANT RECALL INFORMATION. Some vehicles may be subject to unrepaired safety recalls. Go to www.safercar.gov to learn whether an individual vehicle is subject to an open recall.",2023-05-04T08:54:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H15696-0,Hyundai Elantra N Line,2023,20000-29999,27977,"5926 S Lindbergh Blvd St. Louis, MO 63123",Y,Y,N,KMHLR4AF6PU397810,7-Speed DCT Automatic,DCT,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",4092,mi.,sedan,Front-wheel Drive,Metal,Yes,None reported,,Yes,"Certified. Lifetime Powertrain Program, Elantra N Line, Apple CarPlay & Android Auto, Auto High-beam Headlights, Exterior Parking Camera Rear, Heated front seats, Navigation System, Power moonroof. Fluid Metal 2023 Hyundai Elantra N Line FWD 7-Speed Dual Clutch DCT We utilize Market Based Pricing f|…|or all pre-owned vehicles on our lot. This ensures you have the most competitive price in the market based on mileage, equipment, and features. Utilizing this approach, our prices may fluctuate during the day on our website and may not match what is currently on 3rd party sites as they only update every 24 hours. The Suntrup family have been servicing and selling cars since 1957 for the St Louis area.The Suntrup Automotive Group is active in its communities and believes in giving back. Today Suntrup Automotive Group has nine brands, eleven locations, thousands of cars and is every bit committed to providing excellent customer service in every aspect of the business. There's never been a better time to drop on by at our dealership here in 5926 So Lindbergh Blvd St Louis, Missouri, proudly serving drivers from Ballwin, Affton and Kirkwood. We're very much looking forward to it. Hyundai Certified Pre-Owned Details:  173+ Point Inspection  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History  Roadside Assistance  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Warranty Deductible: $50 I4 28/36 City/Highway MPG",2023-05-04T08:42:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X6651,Hyundai Elantra SEL,2023,20000-29999,23994,"771 S Randall Rd Algonquin, IL 60102",Y,Y,Y,KMHLS4AG9PU387012,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",5114,mi.,sedan,Front-wheel Drive,Phantom Black,No,None reported,,No,"Phantom Black 2023 Hyundai Elantra SEL FWD IVT I4 Elantra SEL, 4D Sedan, I4, FWD, Phantom Black, Black Cloth, 16 x 6.5J Alloy Wheels, 2nd Row USB Charge Port, Apple CarPlay & Android Auto, Brake assist, Convenience Package, Electronic Parking Brake, Exterior Parking Camera Rear, Forward Collision Av|…|oidance Assist, Full 10.25 LCD TFT Cluster, Heated Front Seats, Heated Outside Mirrors, Leather-Wrapped Steering Wheel, LED Interior Lights, Option Group 02, Radio: AM/FM/HD/SiriusXM Audio System, Remote keyless entry, Smart Cruise Control w/Stop & Go, Wheels: 17 x 7.0J Machine Finish Alloy, Wireless Charging Pad. Odometer is 1152 miles below market average! 30/40 City/Highway MPG Hyundai Certified Pre-Owned Details:  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  173+ Point Inspection  Vehicle History  Roadside Assistance  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Warranty Deductible: $50  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date",2023-05-04T08:27:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HR22457,Hyundai Tucson SE,2023,20000-29999,27500,"6661 Wayzata Blvd St Louis Park, MN 55426",Y,Y,N,5NMJACAE9PH179517,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",3630,mi.,suv,All-wheel Drive,Shimmering Silver,No,None reported,,No,"Clean CARFAX. Hyundai Certified Balance of 5yr/60,000 Bumper to Bumper AND 10yr 100,000 Powertrain Warranty. Remainder of Factory Warranty, Certified Pre-Owned!, Blind Spot Monitor System BLIS, Bluetooth, Rearview Back-up Camera, Adaptive Cruise Control, All Wheel Drive/4WD, Apple Carplay, Andro|…|id Auto, Rear Cross Traffic Alert.",2023-05-04T08:29:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
LA15141,Hyundai Kona SEL,2023,20000-29999,25400,"1271 S Auto Center Dr Anaheim, CA 92806",Y,Y,Y,KM8K3CAB6PU965137,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",3862,mi.,suv,All-wheel Drive,Ultra Black,Yes,None reported,,No,"2023 Hyundai Kona Ultra Black IVT 2.0L 4-Cylinder BLUETOOTH WIRELESS / HANDS FREE, USB PORTS, MOONROOF / SUINROOF, NAVIGATION / GPS, BACK UP CAMERA, POWER DRIVER SEAT, PUSH BUTTON IGNITION, HEATED FRONT SEATS, CERTIFIED, CLEAN CARFAX, ON|…|E OWNER CARFAX, Apple Car Play & Android Auto, 10.25 Touchscreen Navigation, Automatic Temperature Control, Convenience Package, Heated Front Seats, Hidden Cargo-Area Storage Compartment, Hyundai Digital Key, Leather-Wrapped Shift Knob, Leather-Wrapped Steering Wheel, Option Group 02, Over-the-Air (OTA) Map Updates, Power Tilt-and-Slide Sunroof, Wireless Device Charging. 28/33 City/Highway MPG Certified. CARFAX One-Owner. Clean CARFAX. Financing available on approved credit. Trade-ins accepted. Subject to prior sale. All Pricing and Advertised Prices for any/all vehicles offered for sale does not include dealer installed accessories which can be purchased for an additional cost. No sales to Dealers, Brokers or Exporters. For out of state purchase, customers must be present to purchase. If shipping is required, dealership must facilitate; no exceptions. Please contact us for special Multi-Vehicle or Fleet pricing. Prices are plus government fees and taxes, any finance charges, $85 documentary fee, $29 electronic registration fee, any emission testing charge and $1.75 per new tire state tire fee. We make every effort to provide accurate information, but please verify before purchasing. Images, prices, and options shown, including vehicle color, trim, options, pricing and other specifications are subject to availability, incentive offerings, current pricing and credit worthiness. Images are for illustrative purposes only.",2023-05-04T08:45:28.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
LA14921,Hyundai Sonata SEL Plus,2023,20000-29999,27988,"1271 S Auto Center Dr Anaheim, CA 92806",Y,Y,Y,KMHL44J23PA261468,8-Speed Automatic with SHIFTRONIC,Automatic,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",6420,mi.,sedan,Front-wheel Drive,Onyx Black,Yes,None reported,,No,"2023 Hyundai Sonata Onyx Black 8-Speed Automatic with SHIFTRONIC I4 BLUETOOTH WIRELESS / HANDS FREE, USB PORTS, PANORAMIC MOONROOF / SUNROOF, BACK UP CAMERA, POWER DRIVER SEAT, PUSH BUTTON IGNITION, HEATED FRONT SEATS, CLEAN CARFAX, ONE OWNER CARFAX|…|, Apple Car Play & Android Auto. 27/37 City/Highway MPG Certified. CARFAX One-Owner. Clean CARFAX. Financing available on approved credit. Trade-ins accepted. Subject to prior sale. All Pricing and Advertised Prices for any/all vehicles offered for sale does not include dealer installed accessories which can be purchased for an additional cost. No sales to Dealers, Brokers or Exporters. For out of state purchase, customers must be present to purchase. If shipping is required, dealership must facilitate; no exceptions. Please contact us for special Multi-Vehicle or Fleet pricing. Prices are plus government fees and taxes, any finance charges, $85 documentary fee, $29 electronic registration fee, any emission testing charge and $1.75 per new tire state tire fee. We make every effort to provide accurate information, but please verify before purchasing. Images, prices, and options shown, including vehicle color, trim, options, pricing and other specifications are subject to availability, incentive offerings, current pricing and credit worthiness. Images are for illustrative purposes only.",2023-05-04T08:43:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA261454,Hyundai Sonata SEL,2023,20000-29999,29391,"1702 Texas Ave. Lubbock, TX 79401",N,N,N,KMHL64JA1PA261454,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",1485,mi.,sedan,Front-wheel Drive,Portofino Gray,No,At least 1 accident or damage reported,,No,"Portofino Gray 2023 Hyundai Sonata SEL FWD 8-Speed Automatic with SHIFTRONIC 2.5L I4 Dark Gray w/Premium Cloth Seating Surfaces, Navigation System, Option Group 01. Cavender Certified Pre-Owned Program Built-in Benefits: Limited Powertrain Warranty for your peace of mind. Coverage includes component|…|s for engine, transmission and axles (for specific component coverage, please speak with a dealer representative). 24/7 Roadside Assistance ' No out-of-pocket costs for customers towed to our dealership (if located within 30 miles), lockout assistance, jump start, fuel and fluid delivery, flat tire changes, available 365 days/year, up to $100 maximum coverage per roadside incident. A Vehicle History Report is included with every Cavender Certified Pre-Owned vehicle to offer you Confidence knowing that the vehicle you are purchasing is right for you and the road ahead. (Limitation and exclusions apply. Please refer to your Limited Warranty Registration for full coverage information.) The Cavender Auto Family, proudly serving our communities since 1939, and we look forward to serving you! Odometer is 1991 miles below market average! 27/37 City/Highway MPG Option Group 01, Dark Gray w/Premium Cloth Seating Surfaces, Navigation System, 17' x 7.0J Aluminum Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Cargo Tray, Carpeted Floor Mats, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Fully automatic headlights, Heated door mi",2023-05-04T08:38:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PC747789,Nissan Rogue SV,2023,20000-29999,29977,"5031 N Galloway Ave Mesquite, TX 75150",Y,Y,Y,5N1BT3BA6PC747789,Automatic CVT,CVT,1.5L I3 12V GDI DOHC Turbo,1500.0,Gasoline,"",3172,mi.,suv,Front-wheel Drive,Black,Yes,None reported,,No,"Backup Camera, Push Button Ignition, Handsfree Bluetooth Connectivity, Automatic Emergency Braking, Blind-Spot Warning, Lane-Departure Warning, Rear Cross Traffic Alert, ProPILOT Assist, Rear Parking Sensors, SiriusXM Satellite Radio, Dual front side impact airbags, Front dual zone A/C, Fully automa|…|tic headlights, NissanConnect featuring Apple CarPlay and Android Auto, Spoiler, Steering Wheel Mounted Audio Controls, Turn signal indicator mirrors. Odometer is 953 miles below market average! CARFAX One-Owner. Clean CARFAX. Certified. Nissan Certified Details:  Vehicle History  Transferable Warranty  Warranty Deductible: $100  167 Point Inspection  Roadside Assistance  Plus 1 Year Pre-Paid Maintenance Included.  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date Super Black 2023 Nissan Rogue SV FWD CVT with Xtronic",2023-05-04T08:55:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TPN308667,Nissan Altima 2.5 SV,2023,20000-29999,27996,"6901 E Sprague Ave Spokane Valley, WA 99212",Y,Y,N,1N4BL4DW4PN308667,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,Gasoline,"",286,mi.,sedan,All-wheel Drive,Garnet Pearl,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX.26/36 City/Highway MPGAt Dave Smith Nissan, we are proud to stand out from the crowd with our 4.6 star google rating! Dave Smith Nissan believes in competitive market based pricing. It's by far the best for our clients to buy with our Hassle Free Buying experience. Wan|…|t us to come to you? No problem! In case we missed a picture or a detail you would like to see of this 2023 Altima, we are happy to send you A PERSONAL VIDEO walking around the vehicle focusing on the closest details that are important to you. We can send it directly to you via text, email, or Facebook messenger. We look forward to hearing from you! Dave Smith Nissan offers quality New and Pre-Owned at below market pricing. Shop all of our Inventory at www.davesmithnissan.com. Located at 6901 E SPRAGUE AVE, SPOKANE, WA 99212. Call (509) 309-8911.Dave Smith Nissan is delighted to offer this good-looking 2023 Nissan Altima 2.5 SV in Garnet Pearl Metallic with Charcoal interior. Well equipped with SV Premium Package (Active Ride Control (ARC), Body-Colored Outside Mirrors, Electronic Parking Brake w/Auto-Hold, Exhaust Finishers, Heated Front Seats, Intelligent Cruise Control w/Full Spd Range & Hold, Intelligent Lane Intervention (I-LI), Intelligent Trace Control (I-TC), Leather Shift Knob, Leather Steering Wheel, NissanConnect, Premium Interior Finishers, ProPILOT Assist, Single Panel Moonroof, Steering Assist, and Traffic Sign Recognition), 17 Machined Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Auto High-beam Headlights, Blind Spot Warning, Body-Colored Splash Guards, Brake assist, Bumpers: body-color, Chrome Bumper Protector, Cloth Seat Trim, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Floor Mats/Trunk Mat/Hideaway Net, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Fron",2023-05-04T08:26:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G256482,Hyundai Sonata SEL,2023,20000-29999,26998,"11200 Gulf Fwy Houston, TX 77034",Y,Y,N,KMHL64JA3PA256482,Automatic,Automatic,2.5L,2500.0,Gasoline,"",2390,mi.,sedan,Front-wheel Drive,White,Yes,None reported,Yes,No,"Serenity White 2023 Hyundai Sonata SEL FWD 8-Speed Automatic with SHIFTRONIC 2.5L I4 ALL Ken Garff Customers receive complimentary Garff Care!!, Get you some fuel when you are in trouble!!!, Garff Care can jump a dead battery and will unlock your vehicle if you find yourself locked out!!.Recent Arri|…|val! Odometer is 2817 miles below market average! 27/37 City/Highway MPG",2023-05-04T08:54:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N4545A,Nissan Altima 2.5 SV,2023,20000-29999,27500,"683 N Rawhide Rd Olathe, KS 66061",N,N,Y,1N4BL4DV5PN313450,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,Gasoline,"",6228,mi.,sedan,Front-wheel Drive,Gun Metallic,Yes,None reported,,Yes,"Certified. CARFAX One-Owner. Bluetooth, Back Up Camera, Recent Trade, Local Trade, Non Smoker, Navigation/GPS, Leather, Apple CarPlay, Heated Seats, Balance of Factory Warranty, Active Ride Control (ARC), Body-Colored Outside Mirrors, Electronic Parking Brake w/Auto-Hold, Exhaust Finishers, Heated F|…|ront Seats, Intelligent Cruise Control w/Full Spd Range & Hold, Intelligent Lane Intervention (I-LI), Intelligent Trace Control (I-TC), Leather Shift Knob, Leather Steering Wheel, NissanConnect, Premium Interior Finishers, ProPILOT Assist, Single Panel Moonroof, Steering Assist, SV Premium Package, Traffic Sign Recognition. 27/37 City/Highway MPG Clean CARFAX. Nissan Certified Details:  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History  Roadside Assistance  Plus 1 Year Pre-Paid Maintenance Included.  Warranty Deductible: $100  167 Point Inspection  Transferable Warranty",2023-05-04T08:29:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
704629,Honda HR-V LX,2023,20000-29999,26000,"1901 Covington Pike Memphis, TN 38128",Y,Y,N,3CZRZ1H31PM704629,Automatic CVT,CVT,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",10068,mi.,suv,Front-wheel Drive,Lunar Silver Metallic,Yes,None reported,,Yes,"Clean CARFAX. CARFAX One-Owner. This 2023 Honda HR-V LX in Urban Gray Pearl features: HR-V LX, 4D Sport Utility, 2.0L I4 DOHC 16V i-VTEC, FWD, Urban Gray Pearl, Gray w/Cloth Seat Trim, Adaptive Cruise Control: Adaptive Cruise Control (ACC) with Low-Speed Follow, Air Conditioning, AM/FM radio, Apple|…|CarPlay/Android Auto, Auto High-beam Headlights, Automatic temperature control, Bumpers: body-color, Cloth Seat Trim, Delay-off headlights, Emergency communication system: HondaLink, Exterior Parking Camera Rear, Fully automatic headlights, Illuminated entry, Outside temperature display, Power door mirrors, Power windows, Radio: 180-Watt Audio System w/4 Speakers, Rear window defroster, Rear window wiper, Remote keyless entry, Spoiler, Steering wheel mounted audio controls, Telescoping steering wheel, Tilt steering wheel, Variably intermittent wipers, Wheels: 17 Silver Painted Alloy. 26/32 City/Highway MPGFamily owned and operated for 35 years! Don't miss your chance to SAVE HUGE $$$ at Gossett CJDR!",2023-05-04T08:27:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU079076A,Toyota Camry SE,2023,20000-29999,29995,"1560 East New Circle Road Lexington, KY 40509",Y,Y,N,4T1G11AK8PU079076,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",18065,mi.,sedan,Front-wheel Drive,Silver Metallic,Yes,None reported,,Yes,"EPA 39 MPG Hwy/28 MPG City! SILVER METALLIC exterior and BLACK interior, SE trim. Onboard Communications System, iPod/MP3 Input, Alloy Wheels, Back-Up Camera, Satellite Radio. ======KEY FEATURES INCLUDE: Back-Up Camera, Satellite Radio, iPod/MP3 Input, Onboard Communications System. Toyota SE with S|…|ILVER METALLIC exterior and BLACK interior features a 4 Cylinder Engine with 203 HP at 6600 RPM. Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.",2023-05-04T08:17:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
