card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
24848,Toyota Camry LE,2023,20000-29999,28990,"6003 Market St Wilmington, NC 28405",N,N,N,4T1R11AK9PU754183,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",3876,mi.,sedan,Front-wheel Drive,Silver,Yes,None reported,,Yes,"Only 3,876 Miles! Delivers 39 Highway MPG and 28 City MPG! This Toyota Camry delivers a Regular Unleaded I-4 2.5 L/152 engine powering this Automatic transmission. Window Grid And Roof Mount Antenna, Wheels: 7.5J x 17 Alloy, Wheels w/Silver Accents.This Toyota Camry Comes Equipped with These Option|…|s Variable Intermittent Wipers, Urethane Gear Shifter Material, Trunk Rear Cargo Access, Trip Computer, Transmission: 8-Speed Direct Shift ECT-i Automatic -inc: sequential shift mode, Toyota Safety Sense (TSS) 2.5+, Tires: P215/55R17 AS, Tire Pressure Monitor System (TPMS) Low Tire Pressure Warning, Strut Front Suspension w/Coil Springs, Steel Spare Wheel. Visit Us Today Stop by Auto Wholesale located at 6003 Market St, Wilmington, NC 28405 for a quick visit and a great vehicle!",2023-05-04T08:16:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
1156438A,Kia Rio S,2023,10000-19999,18999,"1117 OH-32 Batavia, OH 45103",Y,Y,N,3KPA24ADXPE524314,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",10673,mi.,sedan,Front-wheel Drive,Steel Gray,Yes,At least 1 accident or damage reported,,Yes,"Only 10,673 Miles! Delivers 41 Highway MPG and 32 City MPG! This Kia Rio boasts a Regular Unleaded I-4 1.6 L/98 engine powering this Variable transmission. STEEL GRAY, BLACK, WOVEN CLOTH SEAT TRIM, Woven Cloth Seat Trim.This Kia Rio Comes Equipped with These Options Wheels: 15 x 5.5j Steel w/Full|…|Covers, Vehicle Stability Management (VSM) Electronic Stability Control (ESC), Variable Intermittent Wipers, Urethane Gear Shifter Material, Trunk Rear Cargo Access, Trip Computer, Transmission: Continuously Variable (CVT), Torsion Beam Rear Suspension w/Coil Springs, Tires: P185/65R15, Strut Front Suspension w/Coil Springs. Stop By Today A short visit to Jeff Wyler Eastgate Auto Mall located at 1117 State Route 32, Batavia, OH 45103 can get you a tried-and-true Rio today!",2023-05-04T08:12:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
231412A,Nissan Versa S,2023,20000-29999,20568,"9151 W. Bell Road Peoria, AZ 85382",N,N,N,3N1CN8DV9PL834545,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",330,mi.,sedan,Front-wheel Drive,Black,Yes,None reported,,No,"Odometer is 1649 miles below market average! Super Black Metallic 2023 Nissan Versa 1.6 S 1.6L 4-Cylinder DOHC 16V FWD We provide 145 point inspection on all our used vehicles. It's our mission to faithfully serve our Phoenix-area friends and neighbors, including Sun City, Surprise, Chandler, Avonda|…|le, Glendale, Scottsdale, Cave Creek, Mesa, Tempe, Flagstaff, Payson, and Prescott.",2023-05-04T08:44:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
5402270,Nissan Rogue SV,2023,20000-29999,29379,"3355 William Penn Hwy Pittsburgh, PA 15235",Y,Y,Y,5N1BT3BB9PC672806,Automatic CVT,CVT,1.5L I3 12V GDI DOHC Turbo,1500.0,Gasoline,"",2785,mi.,suv,All-wheel Drive,Scarlet Ember,Yes,None reported,,No,"APRIL SHOWERS BRING GREAT DEALS!! ~ NISSAN FACTORY CERTIFIED PREOWNED CPO ~ AWD / ALL WHEEL DRIVE ~ PRO PILOT ASSIST ~ AUTO EMERGENCY BRAKING W/ PEDESTRIAN DETECTION ~ INTELLIGENT FORWARD COLLISION WARNING ~ INTELLIGENT CRUISE CONTROL ~ LANE DEPARTURE WARNING ~ INTELLIGENT LANE INTERVENTION ~ REAR A|…|UTO BRAKING ~ REAR CROSS TRAFFIC ALERT ~ REARVIEW BACKUP CAMERA ~ 8 TOUCHSCREEN DISPLAY ~ APPLE CARPLAY / ANDROID AUTO ~ AVAILABLE WI-FI HOT SPOT ~ SATELLITE RADIO ~ BLUETOOTH HANDS FREE W/ STEAMING AUDIO ~ USB PORTS ~ REMOTE START ~ DUAL ZONE AUTO TEMPERATURE CONTROL ~ AUTO LED HEADLIGHTS ~ 18 ALLOY WHEELS ~ CARFAX CERTIFIED ~ 1 OWNER ~ MORE ~ CALL / TEXT / EMAIL FOR INFORMATION OR TO SCHEDULE AN APPOINTMENT!!! 28/35 City/Highway MPG Nissan Certified Details:  Warranty Deductible: $100  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Plus 1 Year Pre-Paid Maintenance Included.  Vehicle History  Transferable Warranty  Roadside Assistance  167 Point Inspection Plus, with #1 Cochran's Market Based Pricing you can feel Confident that you are Receiving the Best Price and Value Available to You! #1 Cochran has been providing the Tri-State Area with Excellent Sales and Service Experiences for 50 Years. STOP! Buy Today! Let YOUR #1 Cochran Experience Begin!",2023-05-04T08:17:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T401311A,Kia Sportage LX,2023,20000-29999,26432,"12300 30 Mile Rd Washington, MI 48095",N,N,N,KNDPU3AF2P7043585,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",15881,mi.,suv,Front-wheel Drive,Gravity Gray,Yes,None reported,,Yes,"17 ALLOY WHEELS, BLUETOOTH, REMOTE KEYLESS ENTRY, DRIVER & FRONT PASSENGER BUCKET SEATS, LEATHER WRAPPED STEERING WHEEL W/ MOUNTED AUDIO CONTROLS, CRUISE CONTROL, APPLE CARPLAY & ANDROID AUTO CAPABLE, REAR WINDOW DEFROSTER, FORWARD COLLSION AVOIDANCE ASSIST, LANE DEPARTURE WARNING, LANE KEEP ASSIST,|…|DRIVER ATTENTION WARNING, PARKING DISTANCE WARNING, 17 Alloy Wheels, 6 Speakers, Alloy wheels, AM/FM radio, Apple CarPlay & Android Auto, Front Bucket Seats, Front Center Armrest, Rear window defroster, Remote keyless entry, Speed control, Steering wheel mounted audio controls. CARFAX One-Owner. Clean CARFAX. Gravity Gray 2023 Kia Sportage LX 4D Sport Utility I4 8-Speed Automatic FWD 25/32 City/Highway MPG PLEASE CALL OR EMAIL OUR INTERNET TEAM TODAY FOR MORE INFORMATION OR VISIT DRIVESERRA.COM FOR MORE INFORMATION AND TO SEE OUR COMPLETE SELECTION OF USED VEHICLE INVENTORY.",2023-05-04T08:43:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24070623,Kia Forte GT,2023,20000-29999,27998,"5601 Urbana Pike Frederick, MD 21704",N,N,N,3KPF44AC1PE503388,Automatic,Automatic,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",6670,mi.,sedan,Front-wheel Drive,Gray,Yes,None reported,Yes,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags, and $199 dealer processing charge (not required by law). Price assumes that final purchase will be made in the State of MD, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours.",2023-05-04T08:44:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D22988B,Nissan Kicks SV,2023,20000-29999,24104,"2309 S State St South Salt Lake, UT 84115",Y,Y,N,3N1CP5CV4PL482954,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",1801,mi.,suv,Front-wheel Drive,Monarch Orange / Super Black,Yes,None reported,,Yes,"2023 Nissan Kicks SV Odometer is 1728 miles below market average! 31/36 City/Highway MPG To see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgeramjeep.com/ or dial 801-783-3202 Salt Lake Valley Chrysler Dodge Jeep Ram serving Salt Lake, West Valley, Sandy,|…|West Jordan & Park City UT. CARFAX One-Owner. Clean CARFAX. Sales price includes $1,000 finance discount. You must finance with one our select lenders.",2023-05-04T08:20:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1060,Kia Soul LX,2023,20000-29999,22995,"620 W 12300 S Draper, UT 84020",N,N,N,KNDJ23AU5P7854680,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",625,mi.,hatchback,Front-wheel Drive,Fusion Orange,Yes,None reported,Yes,No,"Velocity Auto Sales is Utahs premier destination for pre-owned vehicles! Buy with confidence knowing our vehicles come with a CLEAN TITLE and a 45-DAY MECHANICAL GUARANTEE. Every vehicle at Velocity is serviced and reconditioned with a rigorous 198-point inspection to meet the high standards of our|…|customers and become Velocity Certified. Customers across the United States are drawn to Velocitys competitive pricing. We ship nationwide & provide a smooth process from start to finish. Our huge selection of Utahs most sought after vehicles, the lowest prices, superior quality and a no haggle buying experience are what make Velocity Auto Sales Utahs Used Car Giant! THIS IS INTERNET PRICING! Bring in this ad to get the best price on your next quality vehicle. Velocity Auto Sales works hard to make your experience fun and easy. We welcome all trades and we have financing options available from the best banks and credit unions in the state. Come see us at our Draper location: Velocity Auto Sales 620 West 12300 South Draper, UT 84020 801-639-0300 Email: Sales@velocitycars.com HOURS Mon-Sat 9AM-9PM CLOSED SUNDAY.",2023-05-04T08:52:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU968700,Hyundai Kona SEL,2023,20000-29999,24500,"39444 Lyndon B Johnson Freeway Dallas, TX 75232",Y,Y,N,KM8K62AB9PU968700,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",3567,mi.,suv,Front-wheel Drive,Lunar White,No,None reported,,No,"Hyundai Certified Pre-Owned Certified,  Backup Camera / Parking Sensors,  Bluetooth, Hands-Free,  Brake Assist,  Cruise Control,  Premium Sound System / Premium Audio,  Satellite Radio Capable,  Security System,  Stability Control,  Steering Wheel Controls,  USB Port. Clean CARFA|…|X. Lunar White 2023 Hyundai Kona SEL FWD IVT 2.0L 4-Cylinder 30/35 City/Highway MPG Purchase prices do not include tax, title, license and doc fee. Prices and discounts may include rebates and incentives. We are not responsible for typographical, technical, or misprint errors. Contact us via phone or email for more details. Prices and discounts subject to change. Inventory is subject to prior sale. Call 214-694-2700 for more info or click MyDallasHyundai.com to view more inventory.",2023-05-04T08:23:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
97443SL,Nissan Rogue SV,2023,20000-29999,29995,"5625 Veterans Memorial Pkwy St Peters, MO 63376",Y,N,Y,JN8BT3BA5PW001728,Automatic CVT,CVT,1.5L I3 12V GDI DOHC Turbo,1500.0,Gasoline,"",3638,mi.,suv,Front-wheel Drive,White,Yes,None reported,,No,"Backup Camera 2023 Nissan Rogue SV Pearl White Tricoat Nissan Certified Details:  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Roadside Assistance  167 Point Inspection  Transferable Warranty  Vehicle History  Warranty Deductible: $100  Plus 1|…|Year Pre-Paid Maintenance Included. Odometer is 826 miles below market average! 30/37 City/Highway MPG If you're in the market for a new or used car, you've come to the right place. The staff at St. Charles Nissan/ Hyundai is committed to helping you find the right vehicle for your needs. What's more, they're also dedicated to helping you maintain it long after you drive it home for the first time. St.Charles Nissan/Hyundai is not responsible for any errors on vehicle options. Some prices and videos are subject to change.",2023-05-04T08:48:06.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NCP0147,Nissan Altima 2.5 SR,2023,20000-29999,28620,"300 MacCorkle Ave SW St Albans, WV 25177",Y,Y,Y,1N4BL4CV0PN307492,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,Gasoline,"",5944,mi.,sedan,Front-wheel Drive,Black,Yes,None reported,,No,"Certified. CARFAX One-Owner. Clean CARFAX. Apple CarPlay Android Auto, Automatic Emergency Braking, Backup Camera, Blind Spot Monitoring, Bluetooth, Parking Sensors, Rear Cross Traffic Alert, Remote Start, 6 Speakers, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Auto High-beam Headlights,|…|Delay-off headlights, Front Bucket Seats, Fully automatic headlights, Illuminated entry, Low tire pressure warning, Outside temperature display, Power door mirrors, Power driver seat, Rear window defroster, Remote keyless entry, Sport Seat Trim, Steering wheel mounted audio controls, Tachometer, Tilt steering wheel. 27/37 City/Highway MPG Nissan Certified Details:  Warranty Deductible: $100  Transferable Warranty  Vehicle History  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Roadside Assistance  167 Point Inspection  Plus 1 Year Pre-Paid Maintenance Included. Moses Auto Group utilizes MARKET VALUE PRICING on all the vehicles in our inventory. We use real-time market data to ensure that all our customers enjoy a hassle-free buying experience and the best value possible. That, along with the largest selection of over 3500 quality cars, trucks, and SUVs in the tristate WV, KY, and OH area (as well as the surrounding cities of Charleston, Huntington, and Morgantown), has our loyal client base coming back again and again. Come to Moses today and experience the car-buying process as it should be- Driven By You.",2023-05-04T08:17:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
1039103,Kia Sportage LX,2023,20000-29999,29977,"12785 S Orange Blossom Trail Orlando, FL 32837",Y,Y,N,KNDPU3AF4P7039103,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",15361,mi.,suv,Front-wheel Drive,Steel Gray,Yes,None reported,,Yes,"CERTIFIED PRE-OWNED PLUS COMES WITH 7 YEARS OR 100,000 MILES LIMITED WARRANTY (Optional Warranty), CERTIFIED BY CARFAX - NO ACCIDENTS!, CERTIFIED BY CARFAX - ONE OWNER!, REAR VIEW BACK-UP CAMERA!, BLUETOOTH HANDS-FREE CALLING!, NON SMOKER!, LANE DEPARTURE ASSIST!, MP3 / IPOD COMPATIBLE!, Sportage LX|…|, 4D Sport Utility, I4, 8-Speed Automatic, FWD, Steel Gray, Black w/Cloth Seat Trim. Recent Arrival! 25/32 City/Highway MPG Pre-Owned pricing includes $1000 in qualified trade assistance $1000 financing assistance. 2023 Kia Sportage LX 8-Speed Automatic I4 FWD Pricing advertised, does not include our 7yr /100K mile certified+ powertrain warranty. Customer has the option to add the 7yr/100K mile certified+ warranty for only $699.",2023-05-04T08:21:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
35849U,Kia Soul LX,2023,20000-29999,20491,"655 US Highway 130 Hamilton, NJ 08691",Y,Y,N,KNDJ23AU9P7847702,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",8961,mi.,hatchback,Front-wheel Drive,Snow White Pearl,Yes,None reported,,Yes,"Snow White Pearl exterior and Black/Gray interior, LX trim. FUEL EFFICIENT 35 MPG Hwy/29 MPG City! CARFAX 1-Owner. Smart Device Integration, Bluetooth, iPod/MP3 Input, LX TECHNOLOGY PACKAGE, Back-Up Camera. CLICK NOW!|KEY FEATURES INCLUDE|Back-Up Camera, iPod/MP3 Input, Bluetooth, Sm|…|art Device Integration. MP3 Player, Privacy Glass, Keyless Entry, Steering Wheel Controls, Child Safety Locks.|OPTION PACKAGES|LX TECHNOLOGY PACKAGE Blind-Spot Collision-Avoidance Assist, Wheels: 16 Alloy, Lane Change Assist, Rear Cross-Traffic Collision Avoidance Assist. Kia LX with Snow White Pearl exterior and Black/Gray interior features a 4 Cylinder Engine with 147 HP at 6200 RPM.|Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.|Any MPG listed is based on model year EPA mileage ratings. Use for comparison purposes only. Your actual mileage will vary, depending on how you drive and maintain your vehicle, driving conditions, battery pack age/condition (hybrid only) and other factors. For additional information about EPA ratings, visit http://www.fueleconomy.gov/feg/label/learn-more-PHEV-label.shtml",2023-05-04T08:55:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PM305867,Volkswagen Taos 1.5T S,2023,20000-29999,25488,"1135 Buford Rd Cumming, GA 30041",Y,Y,N,3VVCX7B28PM305867,8-Speed Automatic,Automatic,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",2591,mi.,suv,Front-wheel Drive,Platinum Gray Metallic,Yes,None reported,,Yes,FRESH TRADE IN 2023 VW TAOS 1.5T S MODEL LIKE NEW ONLY 2500 MILES LOADED UP HARD TO FIND CALL TODAY AND SAVE BIG DOES HAVE BLIND SPOT MONITORS REAR TRAFFIC ALERT AND FRONT ASSIST,2023-05-04T08:23:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
M7643,Kia Seltos S,2023,20000-29999,29250,"1000 Ridgefield Blvd Asheville, NC 28806",Y,Y,Y,KNDEU2AAXP7394914,Automatic CVT,CVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",8001,mi.,suv,Front-wheel Drive,Neptune Blue,Yes,None reported,,Yes,"Certified. Clean CARFAX. CARFAX One-Owner. Brake assist, Electronic Stability Control, Exterior Parking Camera Rear, Heated door mirrors, Navigation Package, Power windows, Remote keyless entry, Speed control, Telescoping steering wheel, Tilt steering wheel, Wheels: 17 Alloy w/Dark Gray Finish. 2023|…|Kia Seltos S Kia Certified Pre-Owned Details: 165 Point Inspection Includes Rental Car and Trip Interruption Reimbursement. 3 month Sirius trial subscription Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date Roadside Assistance Warranty Deductible: $50 Vehicle History Limited Warranty: 12 Month/12,000 Mile (whichever comes first) Platinum Coverage from certified purchase date Transferable WarrantyParamount Auto Group Doing Business for over 80 Years in the Carolina's ! Paramount Kia of Asheville, Rated #1 Kia Dealer in North Carolina.",2023-05-04T08:47:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24186612,Kia Forte GT,2023,20000-29999,28998,"3000 Colonial Blvd Fort Myers, FL 33966",Y,N,N,3KPF44AC9PE518334,Automatic,Automatic,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",6788,mi.,sedan,Front-wheel Drive,Black,Yes,None reported,Yes,No,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags and $399 CarMax processing fee (not required by law). Price assumes that final purchase will be made in the State of FL, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours.",2023-05-04T08:33:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
XU1581,Subaru Crosstrek Sport,2023,20000-29999,29988,"12951 Ferguson Valley Road Burnham, PA 17009",Y,Y,Y,JF2GTHSC4PH235302,Automatic CVT,CVT,2.5L H4 16V GDI DOHC,2500.0,Gasoline,"",4145,mi.,suv,All-wheel Drive,Magnetite Gray Metallic,Yes,None reported,,No,"Recent Arrival! 2023 Subaru Crosstrek Sport, 27/34 City/Highway MPG",2023-05-04T08:26:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HL1036,Hyundai Kona SEL,2023,20000-29999,25726,"300 Liberty Blvd. Canton, GA 30114",Y,Y,N,KM8K32AB9PU017373,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",3025,mi.,suv,Front-wheel Drive,Gray,No,None reported,,No,"Recent Arrival! Certified. 2023 Hyundai Kona SEL 4D Sport Utility Ecotronic Gray 2.0L 4-Cylinder IVT FWD Backup Camera, Apple / Android Auto, Sunroof / Moonroof, Alloy Wheels, Kona SEL, 4D Sport Utility, 2.0L 4-Cylinder, IVT, FWD, Ecotronic Gray, Black Cloth, 10.25 Touchscreen Navigation, 17 x 7.0J|…|Alloy Wheels, 4-Wheel Disc Brakes, 5.715 Axle Ratio, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Automatic Temperature Control, Brake assist, Bumpers: body-color, Cargo Net, Cargo Package, Cargo Tray, Carpeted Floor Mats, Cloth Seat Trim, Convenience Package, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, First Aid Kit, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Heated Front Seats, Hidden Cargo-Area Storage Compartment, Hyundai Digital Key, Illuminated entry, Leather-Wrapped Shift Knob, Leather-Wrapped Steering Wheel, Low tire pressure warning, Occupant sensing airbag, Option Group 02, Outside temperature display, Overhead airbag, Overhead console, Over-the-Air (OTA) Map Updates, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power Tilt-and-Slide Sunroof, Power windows, Radio: AM/FM/HD/SiriusXM Audio System, Rear seat center armrest, Rear window defroster, Rear window wiper, Remote keyless entry, Roof rack: rails only, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Variably intermittent",2023-05-04T08:23:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
YS2707,Nissan Altima 2.5 SV,2023,20000-29999,27997,"3372 N College Ave Fayetteville, AR 72703",Y,Y,N,1N4BL4DW4PN331981,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,Gasoline,"",705,mi.,sedan,All-wheel Drive,White,Yes,None reported,Yes,No,"CERTIFIED NISSAN FREE 100K MILES WARRANTY GOOD AT ANY NISSAN DEALER, ONE OWNER, CLEAN CARFAX, WE SELL THE NICEST PRE-OWNED VEHICLES IN ARKANSAS, WE USED SEVERAL DISCOUNTS TO GET YOU OUR LOW INTERNET PRICE, FINANCE DISCOUNT AND TRADE-IN DISCOUNT APPLIED = $2000 IN SAVINGS, NO HIDDEN FEES, ONLY PAY $1|…|29 SH FEE AND IT'S YOURS! REPUTABLE NISSAN DEALERSHIP WITH A 4.7 GOOGLE RATING OVER 30 YEARS IN BUSINESS! WE SELL IN VOLUME SO YOU SAVE MONEY. Faster. Simpler. More Transparent. Superior Automotive Group has helped thousands of customers find the right car by leveraging one of Arkansas' largest selections of new and pre-owned vehicles at unparalleled prices. Yet, it's our extra-mile customer service and uncommonly candid and respectful staff that have won the trust and loyalty of Arkansas drivers for 30 years. Come visit one of our Superior dealerships today and let us exceed your expectations.",2023-05-04T08:29:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24197279,Kia Forte GT-Line,2023,20000-29999,27998,"8800 Freestate Dr. Laurel, MD 20723",N,N,N,3KPF54AD3PE541808,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",5326,mi.,sedan,Front-wheel Drive,Gray,Yes,None reported,,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags, and $199 dealer processing charge (not required by law). Price assumes that final purchase will be made in the State of MD, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours. Prior Use: LOANER",2023-05-04T08:48:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
M9965P,Kia Forte LXS,2023,20000-29999,22300,"3111 W. Lincoln Hwy Merrillville, IN 46410",Y,Y,N,3KPF24AD6PE584371,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",327,mi.,sedan,Front-wheel Drive,Currant Red,Yes,None reported,,No,"COME SEE THIS VEHICLE IN MERRILLVILLE AT BOSAK CDJR TODAY! BLUETOOTH -- APPLE CARPLAY/ANDROID AUTO -- 8 TOUCHSCREEN RADIO WITH BACKUP CAMERA AND DYNAMIC GUIDELINES -- UP TO 39 MPG's -- LANE DEPARTURE WARNING -- FORWARD COLLISION WARNING/AVOIDANCE ASSIST -- STEERING WHEEL MOUNTEDAUDIO CONTROLS -- Rec|…|ent Arrival! Forte LXS Currant Red Clean CARFAX. CARFAX One-Owner. 16 Alloy Wheels, Air Conditioning, Auto High-beam Headlights, Brake assist, Delay-off headlights, Electronic Stability Control, Exterior Parking Camera Rear, Fully automatic headlights, Panic alarm, Radio data system, Radio: HD Display Audio, Remote keyless entry, Security system, Speed control, Steering wheel mounted audio controls, Traction control. See this at www.bosakmotor.com BR>Used vehicle pricing does not include tax, tag, title, $199 doc fee, and dealer installed options!",2023-05-04T08:39:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
JHW30105L,Hyundai Kona N Line,2023,20000-29999,28495,"11000 Capital Blvd Wake Forest, NC 27587",Y,Y,Y,KM8K33A35PU976994,7-Speed Automatic,Automatic,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",3022,mi.,suv,Front-wheel Drive,Ultra Black,No,None reported,,No,"Certified. 29/35 City/Highway MPG FWD 1.6L Turbo GDI 4-Cylinder 7-Speed Automatic We guarantee 100% transparent and upfront pricing providing every detail of your purchase BEFORE you make any commitment  all without leaving your home or visiting our dealership. We respect your time and offer an onli|…|ne purchase experience as well. If you are ready to buy your next car from a locally owned and operated dealership that invests in your community, cares about you as a neighbor and will treat you like a guest in their home - visit Johnson Hyundai in Wake Forest! Hyundai Certified Pre-Owned Details:  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Warranty Deductible: $50  Roadside Assistance  173+ Point Inspection  Vehicle History  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date",2023-05-04T08:20:51.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
